entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2026-02-02 02:00:00+00:00,2026-02-02 03:00:00+00:00,short,77124.1484375,75508.59933035714,TP,2.095,124.91,10062.07
2026-02-03 16:00:00+00:00,2026-02-03 17:00:00+00:00,short,76826.9140625,75842.890625,TP,1.281,121.59,10183.66
2026-02-04 13:00:00+00:00,2026-02-04 13:30:00+00:00,short,75753.953125,75127.52566964286,TP,0.827,116.08,10299.74
2026-02-05 09:30:00+00:00,2026-02-05 11:00:00+00:00,short,71439.515625,70263.5390625,TP,1.646,127.32,10427.05
2026-02-05 11:00:00+00:00,2026-02-05 15:00:00+00:00,short,69875.6015625,68566.31026785714,TP,1.874,130.12,10557.18
2026-02-09 03:00:00+00:00,2026-02-09 08:30:00+00:00,long,70762.6796875,69983.73856026786,SL,-1.101,-117.08,10440.1
2026-02-10 14:30:00+00:00,2026-02-10 15:00:00+00:00,short,68395.9921875,68988.35574776786,SL,-0.866,-118.87,10321.23
2026-02-11 15:00:00+00:00,2026-02-11 16:00:00+00:00,short,66215.9296875,66997.86495535714,SL,-1.181,-113.7,10207.53
2026-02-12 16:00:00+00:00,2026-02-12 18:00:00+00:00,short,66010.625,65642.33303571428,SL,0.558,39.43,10246.96
2026-02-13 07:30:00+00:00,2026-02-13 08:30:00+00:00,short,66145.0,66549.82505580357,SL,-0.612,-122.56,10124.4
2026-02-16 01:00:00+00:00,2026-02-16 03:00:00+00:00,short,68650.4375,68369.5640625,SL,0.409,48.13,10172.53
2026-02-17 05:00:00+00:00,2026-02-17 14:30:00+00:00,short,68038.4296875,67433.10491071429,TP,0.89,117.34,10289.87
2026-02-17 17:00:00+00:00,2026-02-17 18:30:00+00:00,short,67397.3125,68105.76785714286,SL,-1.051,-114.65,10175.22
2026-02-18 11:00:00+00:00,2026-02-18 14:00:00+00:00,short,67451.71875,67252.4546875,SL,0.295,31.7,10206.92
2026-02-19 08:00:00+00:00,2026-02-19 11:30:00+00:00,short,66875.2265625,66472.05133928571,TP,0.603,109.0,10315.92
2026-02-19 11:30:00+00:00,2026-02-19 13:00:00+00:00,short,66470.9375,66301.87120535714,SL,0.254,29.26,10345.18
2026-02-19 16:00:00+00:00,2026-02-19 17:00:00+00:00,short,66125.8046875,66675.68526785714,SL,-0.832,-118.38,10226.8
2026-02-20 15:30:00+00:00,2026-02-21 00:30:00+00:00,long,67543.796875,67847.84196428572,SL,0.45,36.03,10262.83
2026-02-22 06:00:00+00:00,2026-02-22 08:00:00+00:00,long,68128.28125,67920.06919642857,SL,-0.306,-142.92,10119.9
2026-02-22 23:00:00+00:00,2026-02-23 00:30:00+00:00,short,67533.484375,67256.29464285714,TP,0.41,95.48,10215.38
2026-02-23 00:30:00+00:00,2026-02-23 01:00:00+00:00,short,66794.609375,66434.38616071429,TP,0.539,105.9,10321.28
2026-02-23 14:30:00+00:00,2026-02-23 16:00:00+00:00,short,65867.7421875,65312.38950892857,TP,0.843,118.03,10439.31
2026-02-26 00:00:00+00:00,2026-02-26 14:30:00+00:00,long,68339.9453125,67546.64453125,SL,-1.161,-115.18,10324.13
2026-03-01 01:30:00+00:00,2026-03-01 02:00:00+00:00,long,67271.4453125,67720.32321428572,SL,0.667,47.94,10372.07
2026-03-02 09:30:00+00:00,2026-03-02 13:30:00+00:00,short,66237.2890625,65492.46428571428,TP,1.124,123.54,10495.61
2026-03-02 13:30:00+00:00,2026-03-02 14:30:00+00:00,short,65444.7578125,65948.54017857143,SL,-0.77,-121.32,10374.29
2026-03-03 00:30:00+00:00,2026-03-03 02:00:00+00:00,long,69013.921875,68534.96400669643,SL,-0.694,-121.68,10252.61
