session,adx,tp,sl,pb_pct,trail_dist,risk_pct,trades,wr,pf,ret,mdd
close_only,25,4.0,3.0,0.4,0.4,0.01,8,75.0,2.704070515738248,4.161308227814975,-1.2813801113818772
close_only,22,4.0,3.0,0.4,0.4,0.01,8,75.0,2.704070515738248,4.161308227814975,-1.2813801113818772
close_only,25,4.0,3.0,0.5,0.4,0.01,8,75.0,2.704070515738248,4.161308227814975,-1.2813801113818772
close_only,25,4.0,3.0,0.3,0.4,0.01,8,75.0,2.704070515738248,4.161308227814975,-1.2813801113818772
close_only,22,4.0,3.0,0.3,0.4,0.01,8,75.0,2.704070515738248,4.161308227814975,-1.2813801113818772
close_only,22,4.0,3.0,0.5,0.4,0.01,8,75.0,2.704070515738248,4.161308227814975,-1.2813801113818772
close_only,12,4.5,2.5,0.3,0.6,0.02,11,54.54545454545454,1.3509491964000382,4.159916336405667,-4.881182288287601
close_only,12,4.5,2.5,0.4,0.6,0.02,11,54.54545454545454,1.3509491964000382,4.159916336405667,-4.881182288287601
close_only,15,4.5,2.5,0.4,0.6,0.02,11,54.54545454545454,1.3509491964000382,4.159916336405667,-4.881182288287601
close_only,15,4.5,2.5,0.3,0.6,0.02,11,54.54545454545454,1.3509491964000382,4.159916336405667,-4.881182288287601
close_only,12,4.5,2.5,0.5,0.6,0.02,11,54.54545454545454,1.3509491964000382,4.159916336405667,-4.881182288287601
close_only,15,4.5,2.5,0.5,0.6,0.02,11,54.54545454545454,1.3509491964000382,4.159916336405667,-4.881182288287601
all,25,3.0,3.5,0.2,1.0,0.015,10,80.0,2.1943048151941977,4.157838651732915,-1.752867530803352
no_overnight,25,3.0,3.5,0.2,1.0,0.015,10,80.0,2.1943048151941977,4.157838651732915,-1.752867530803352
no_overnight,18,3.5,2.0,0.5,0.4,0.015,14,57.14285714285714,1.3664515702470248,4.156371488902866,-5.915934029999935
all,18,3.5,2.0,0.5,0.4,0.015,14,57.14285714285714,1.3664515702470248,4.156371488902866,-5.915934029999935
no_overnight,18,3.5,2.0,0.4,0.4,0.015,14,57.14285714285714,1.3664515702470248,4.156371488902866,-5.915934029999935
all,18,3.5,2.0,0.4,0.4,0.015,14,57.14285714285714,1.3664515702470248,4.156371488902866,-5.915934029999935
no_overnight,18,4.0,1.5,0.4,1.0,0.015,14,50.0,1.3247399654691943,4.154572839264503,-9.195472849904236
no_overnight,18,4.0,1.5,0.5,1.0,0.015,14,50.0,1.3247399654691943,4.154572839264503,-9.195472849904236
all,18,4.0,1.5,0.5,1.0,0.015,14,50.0,1.3247399654691943,4.154572839264503,-9.195472849904236
all,18,4.0,1.5,0.4,1.0,0.015,14,50.0,1.3247399654691943,4.154572839264503,-9.195472849904236
all,15,4.0,3.5,0.3,0.6,0.01,15,73.33333333333333,1.8943871222162698,4.1525258139236465,-1.4041621072160342
all,15,4.0,3.5,0.4,0.6,0.01,15,73.33333333333333,1.8943871222162698,4.1525258139236465,-1.4041621072160342
no_overnight,15,4.0,3.5,0.5,0.6,0.01,15,73.33333333333333,1.8943871222162698,4.1525258139236465,-1.4041621072160342
no_overnight,15,4.0,3.5,0.3,0.6,0.01,15,73.33333333333333,1.8943871222162698,4.1525258139236465,-1.4041621072160342
no_overnight,15,4.0,3.5,0.4,0.6,0.01,15,73.33333333333333,1.8943871222162698,4.1525258139236465,-1.4041621072160342
all,15,4.0,3.5,0.5,0.6,0.01,15,73.33333333333333,1.8943871222162698,4.1525258139236465,-1.4041621072160342
close_only,15,3.0,2.5,0.4,0.6,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.4,0.4,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.5,1.0,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.3,0.4,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.4,0.6,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.5,0.4,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.5,0.6,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.3,0.6,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.4,1.0,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.5,1.0,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.3,1.0,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,12,3.0,2.5,0.4,0.4,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.5,0.4,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.3,0.6,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.4,1.0,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.3,0.4,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.3,1.0,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
close_only,15,3.0,2.5,0.5,0.6,0.02,11,63.63636363636363,1.4335452678316518,4.149776225859991,-5.962190731509927
no_overnight,12,5.0,1.5,0.4,1.0,0.01,17,52.94117647058824,1.3799084286092298,4.1489188395870125,-5.865182470833425
all,12,5.0,1.5,0.5,1.0,0.01,17,52.94117647058824,1.3799084286092298,4.1489188395870125,-5.865182470833425
no_overnight,12,5.0,1.5,0.3,1.0,0.01,17,52.94117647058824,1.3799084286092298,4.1489188395870125,-5.865182470833425
all,12,5.0,1.5,0.4,1.0,0.01,17,52.94117647058824,1.3799084286092298,4.1489188395870125,-5.865182470833425
all,12,5.0,1.5,0.3,1.0,0.01,17,52.94117647058824,1.3799084286092298,4.1489188395870125,-5.865182470833425
no_overnight,12,5.0,1.5,0.5,1.0,0.01,17,52.94117647058824,1.3799084286092298,4.1489188395870125,-5.865182470833425
all,18,4.0,3.0,0.2,0.4,0.01,11,72.72727272727273,2.143599382133301,4.142702156208777,-2.4627209053667687
no_overnight,20,4.0,3.0,0.2,0.4,0.01,11,72.72727272727273,2.143599382133301,4.142702156208777,-2.4627209053667687
all,20,4.0,3.0,0.2,0.4,0.01,11,72.72727272727273,2.143599382133301,4.142702156208777,-2.4627209053667687
no_overnight,22,4.0,3.0,0.2,0.4,0.01,11,72.72727272727273,2.143599382133301,4.142702156208777,-2.4627209053667687
all,22,4.0,3.0,0.2,0.4,0.01,11,72.72727272727273,2.143599382133301,4.142702156208777,-2.4627209053667687
no_overnight,18,4.0,3.0,0.2,0.4,0.01,11,72.72727272727273,2.143599382133301,4.142702156208777,-2.4627209053667687
all,25,4.5,2.5,0.2,1.0,0.01,10,70.0,2.1066949744126218,4.141756909836158,-2.557132269571357
no_overnight,25,4.5,2.5,0.2,1.0,0.01,10,70.0,2.1066949744126218,4.141756909836158,-2.557132269571357
close_only,15,5.0,3.5,0.2,1.0,0.015,9,66.66666666666666,1.7715018204044908,4.14133650350994,-3.4037957923067323
close_only,12,5.0,3.5,0.2,1.0,0.015,9,66.66666666666666,1.7715018204044908,4.14133650350994,-3.4037957923067323
all,18,3.5,1.5,0.4,0.4,0.015,14,50.0,1.3236262732737067,4.138835987672018,-9.195472849904236
all,18,3.5,1.5,0.5,0.4,0.015,14,50.0,1.3236262732737067,4.138835987672018,-9.195472849904236
no_overnight,18,3.5,1.5,0.5,0.4,0.015,14,50.0,1.3236262732737067,4.138835987672018,-9.195472849904236
no_overnight,18,3.5,1.5,0.4,0.4,0.015,14,50.0,1.3236262732737067,4.138835987672018,-9.195472849904236
close_only,12,4.5,1.5,0.2,0.6,0.015,9,44.44444444444444,1.450314608786709,4.137612739015539,-5.688669958069877
close_only,15,4.5,1.5,0.2,0.6,0.015,9,44.44444444444444,1.450314608786709,4.137612739015539,-5.688669958069877
morning_only,12,3.5,2.0,0.4,0.6,0.015,5,80.0,3.084991028438327,4.13727103527306,-1.9425181789058297
morning_only,12,3.5,2.0,0.2,0.6,0.015,5,80.0,3.084991028438327,4.13727103527306,-1.9425181789058297
morning_only,12,3.5,2.0,0.5,0.6,0.015,5,80.0,3.084991028438327,4.13727103527306,-1.9425181789058297
morning_only,12,3.5,2.0,0.3,0.6,0.015,5,80.0,3.084991028438327,4.13727103527306,-1.9425181789058297
close_only,20,4.0,2.5,0.3,0.6,0.01,9,66.66666666666666,2.123930550736845,4.135210284041357,-1.3376561336582562
close_only,20,4.0,2.5,0.5,0.6,0.01,9,66.66666666666666,2.123930550736845,4.135210284041357,-1.3376561336582562
close_only,20,4.0,2.5,0.4,0.6,0.01,9,66.66666666666666,2.123930550736845,4.135210284041357,-1.3376561336582562
all,20,3.0,2.0,0.2,0.6,0.015,11,63.63636363636363,1.5383385060866759,4.133141981748101,-4.227848967450337
all,22,3.0,2.0,0.2,0.6,0.015,11,63.63636363636363,1.5383385060866759,4.133141981748101,-4.227848967450337
no_overnight,22,3.0,2.0,0.2,0.6,0.015,11,63.63636363636363,1.5383385060866759,4.133141981748101,-4.227848967450337
no_overnight,20,3.0,2.0,0.2,0.6,0.015,11,63.63636363636363,1.5383385060866759,4.133141981748101,-4.227848967450337
no_overnight,20,2.5,2.5,0.4,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.3,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.4,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.5,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,18,2.5,2.5,0.3,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.5,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.3,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,18,2.5,2.5,0.3,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.3,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.3,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.3,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.4,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.5,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.3,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,18,2.5,2.5,0.3,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.5,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,18,2.5,2.5,0.3,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.4,1.0,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.5,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.5,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,18,2.5,2.5,0.3,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,20,2.5,2.5,0.4,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
all,20,2.5,2.5,0.4,0.4,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
no_overnight,18,2.5,2.5,0.3,0.6,0.01,13,76.92307692307693,2.1072309108070866,4.133092765068858,-2.557132269571357
close_only,20,4.0,3.5,0.3,1.0,0.01,9,77.77777777777779,2.8102144019962094,4.130948843960902,-1.190539407005081
close_only,20,4.0,3.5,0.4,1.0,0.01,9,77.77777777777779,2.8102144019962094,4.130948843960902,-1.190539407005081
close_only,20,4.0,3.5,0.5,1.0,0.01,9,77.77777777777779,2.8102144019962094,4.130948843960902,-1.190539407005081
close_only,18,4.0,2.5,0.5,0.6,0.015,10,60.0,1.5584679293290382,4.128626157343951,-3.9251664693533894
close_only,18,4.0,2.5,0.4,0.6,0.015,10,60.0,1.5584679293290382,4.128626157343951,-3.9251664693533894
close_only,18,4.0,2.5,0.3,0.6,0.015,10,60.0,1.5584679293290382,4.128626157343951,-3.9251664693533894
close_only,18,5.0,1.5,0.2,0.4,0.01,8,50.0,1.7209916632893727,4.127353099583697,-4.451945515198786
close_only,18,3.5,1.5,0.4,1.0,0.015,10,50.0,1.4597317633381184,4.127105868153791,-5.288558072592987
close_only,18,3.5,1.5,0.5,1.0,0.015,10,50.0,1.4597317633381184,4.127105868153791,-5.288558072592987
close_only,18,3.5,1.5,0.3,1.0,0.015,10,50.0,1.4597317633381184,4.127105868153791,-5.288558072592987
all,12,3.0,3.5,0.2,0.4,0.015,13,76.92307692307693,1.782022850757151,4.127026712258486,-1.7893347344749753
no_overnight,12,3.0,3.5,0.2,0.4,0.015,13,76.92307692307693,1.782022850757151,4.127026712258486,-1.7893347344749753
all,22,3.5,3.0,0.4,0.6,0.01,12,75.0,2.1409994703066326,4.126751697952447,-2.4627209053667687
no_overnight,22,3.5,3.0,0.5,0.6,0.01,12,75.0,2.1409994703066326,4.126751697952447,-2.4627209053667687
all,22,3.5,3.0,0.3,0.6,0.01,12,75.0,2.1409994703066326,4.126751697952447,-2.4627209053667687
no_overnight,22,3.5,3.0,0.3,0.6,0.01,12,75.0,2.1409994703066326,4.126751697952447,-2.4627209053667687
no_overnight,22,3.5,3.0,0.4,0.6,0.01,12,75.0,2.1409994703066326,4.126751697952447,-2.4627209053667687
all,22,3.5,3.0,0.5,0.6,0.01,12,75.0,2.1409994703066326,4.126751697952447,-2.4627209053667687
close_only,15,5.0,3.5,0.2,0.4,0.015,9,66.66666666666666,1.7699852555890814,4.124158442647263,-3.40379579230674
close_only,12,5.0,3.5,0.2,0.4,0.015,9,66.66666666666666,1.7699852555890814,4.124158442647263,-3.40379579230674
close_only,20,4.0,1.5,0.2,0.4,0.01,7,57.14285714285714,1.9640265351706325,4.12349920784596,-2.9881787706843537
close_only,22,4.0,1.5,0.2,0.4,0.01,7,57.14285714285714,1.9640265351706325,4.12349920784596,-2.9881787706843537
close_only,25,4.0,1.5,0.2,0.4,0.01,7,57.14285714285714,1.9640265351706325,4.12349920784596,-2.9881787706843537
close_only,20,4.5,2.0,0.2,1.0,0.015,7,57.14285714285714,1.710338430277719,4.120148599509621,-3.9851054086538715
close_only,25,4.5,2.0,0.2,1.0,0.015,7,57.14285714285714,1.710338430277719,4.120148599509621,-3.9851054086538715
close_only,22,4.5,2.0,0.2,1.0,0.015,7,57.14285714285714,1.710338430277719,4.120148599509621,-3.9851054086538715
close_only,18,5.0,2.0,0.2,1.0,0.02,8,50.0,1.4685573998082813,4.12006080133509,-6.436341125752569
morning_only,15,3.5,2.5,0.2,0.6,0.02,5,80.0,2.629187189524999,4.119807478468451,-2.4720193908328936
morning_only,15,3.5,2.5,0.4,0.6,0.02,5,80.0,2.629187189524999,4.119807478468451,-2.4720193908328936
morning_only,15,3.5,2.5,0.5,0.6,0.02,5,80.0,2.629187189524999,4.119807478468451,-2.4720193908328936
morning_only,15,3.5,2.5,0.3,0.6,0.02,5,80.0,2.629187189524999,4.119807478468451,-2.4720193908328936
all,18,3.5,1.5,0.4,1.0,0.02,14,50.0,1.2928096148446773,4.118772986318775,-9.29989278471563
no_overnight,18,3.5,1.5,0.4,1.0,0.02,14,50.0,1.2928096148446773,4.118772986318775,-9.29989278471563
no_overnight,18,3.5,1.5,0.5,1.0,0.02,14,50.0,1.2928096148446773,4.118772986318775,-9.29989278471563
all,18,3.5,1.5,0.5,1.0,0.02,14,50.0,1.2928096148446773,4.118772986318775,-9.29989278471563
close_only,20,4.0,3.0,0.4,1.0,0.015,9,66.66666666666666,1.7682681930561244,4.114310533905363,-1.9220701670728157
close_only,20,4.0,3.0,0.3,1.0,0.015,9,66.66666666666666,1.7682681930561244,4.114310533905363,-1.9220701670728157
close_only,20,4.0,3.0,0.5,1.0,0.015,9,66.66666666666666,1.7682681930561244,4.114310533905363,-1.9220701670728157
no_overnight,18,3.0,2.0,0.5,0.6,0.01,14,64.28571428571429,1.6300822906480035,4.113218702055099,-4.230125841413174
no_overnight,18,3.0,2.0,0.4,0.6,0.01,14,64.28571428571429,1.6300822906480035,4.113218702055099,-4.230125841413174
all,18,3.0,2.0,0.4,0.6,0.01,14,64.28571428571429,1.6300822906480035,4.113218702055099,-4.230125841413174
all,18,3.0,2.0,0.5,0.6,0.01,14,64.28571428571429,1.6300822906480035,4.113218702055099,-4.230125841413174
no_overnight,12,3.0,2.0,0.2,0.6,0.02,15,60.0,1.2942133544889514,4.112141242037715,-4.956890250646906
all,12,3.0,2.0,0.2,0.6,0.02,15,60.0,1.2942133544889514,4.112141242037715,-4.956890250646906
no_overnight,25,4.0,3.5,0.2,0.6,0.01,10,80.0,2.7670653768000886,4.11031009127063,-1.1685783538689007
all,25,4.0,3.5,0.2,0.6,0.01,10,80.0,2.7670653768000886,4.11031009127063,-1.1685783538689007
morning_only,15,5.0,2.5,0.2,0.4,0.015,5,80.0,3.1812658222077004,4.110033715458727,-1.8540145431246668
morning_only,15,5.0,2.5,0.4,0.4,0.015,5,80.0,3.1812658222077004,4.110033715458727,-1.8540145431246668
morning_only,15,5.0,2.5,0.5,0.4,0.015,5,80.0,3.1812658222077004,4.110033715458727,-1.8540145431246668
morning_only,15,5.0,2.5,0.3,0.4,0.015,5,80.0,3.1812658222077004,4.110033715458727,-1.8540145431246668
all,25,3.5,2.0,0.5,1.0,0.015,11,63.63636363636363,1.5395588229054473,4.109892888494215,-5.850212190548045
no_overnight,25,3.5,2.0,0.5,1.0,0.015,11,63.63636363636363,1.5395588229054473,4.109892888494215,-5.850212190548045
no_overnight,25,3.5,2.0,0.4,1.0,0.015,11,63.63636363636363,1.5395588229054473,4.109892888494215,-5.850212190548045
no_overnight,25,3.5,2.0,0.3,1.0,0.015,11,63.63636363636363,1.5395588229054473,4.109892888494215,-5.850212190548045
all,25,3.5,2.0,0.3,1.0,0.015,11,63.63636363636363,1.5395588229054473,4.109892888494215,-5.850212190548045
all,25,3.5,2.0,0.4,1.0,0.015,11,63.63636363636363,1.5395588229054473,4.109892888494215,-5.850212190548045
no_overnight,12,4.0,3.5,0.3,0.6,0.01,15,73.33333333333333,1.8847065980496855,4.107580369724451,-1.4041621072160342
no_overnight,12,4.0,3.5,0.5,0.6,0.01,15,73.33333333333333,1.8847065980496855,4.107580369724451,-1.4041621072160342
all,12,4.0,3.5,0.3,0.6,0.01,15,73.33333333333333,1.8847065980496855,4.107580369724451,-1.4041621072160342
all,12,4.0,3.5,0.5,0.6,0.01,15,73.33333333333333,1.8847065980496855,4.107580369724451,-1.4041621072160342
all,12,4.0,3.5,0.4,0.6,0.01,15,73.33333333333333,1.8847065980496855,4.107580369724451,-1.4041621072160342
no_overnight,12,4.0,3.5,0.4,0.6,0.01,15,73.33333333333333,1.8847065980496855,4.107580369724451,-1.4041621072160342
all,25,5.0,2.0,0.2,0.4,0.01,10,60.0,1.7904577035017344,4.10745176589038,-3.9986472009576572
no_overnight,25,5.0,2.0,0.2,0.4,0.01,10,60.0,1.7904577035017344,4.10745176589038,-3.9986472009576572
all,15,2.5,2.5,0.3,0.4,0.01,16,75.0,1.824231575526193,4.107393416167615,-1.828786388203971
no_overnight,15,2.5,2.5,0.4,0.4,0.01,16,75.0,1.824231575526193,4.107393416167615,-1.828786388203971
all,15,2.5,2.5,0.5,0.4,0.01,16,75.0,1.824231575526193,4.107393416167615,-1.828786388203971
all,15,2.5,2.5,0.4,0.4,0.01,16,75.0,1.824231575526193,4.107393416167615,-1.828786388203971
no_overnight,15,2.5,2.5,0.3,0.4,0.01,16,75.0,1.824231575526193,4.107393416167615,-1.828786388203971
no_overnight,15,2.5,2.5,0.5,0.4,0.01,16,75.0,1.824231575526193,4.107393416167615,-1.828786388203971
all,12,4.5,2.0,0.5,1.0,0.01,17,58.82352941176471,1.4541456634197,4.105502437442277,-3.0952343652256604
all,12,4.5,2.0,0.3,1.0,0.01,17,58.82352941176471,1.4541456634197,4.105502437442277,-3.0952343652256604
no_overnight,12,4.5,2.0,0.5,1.0,0.01,17,58.82352941176471,1.4541456634197,4.105502437442277,-3.0952343652256604
all,12,4.5,2.0,0.4,1.0,0.01,17,58.82352941176471,1.4541456634197,4.105502437442277,-3.0952343652256604
no_overnight,12,4.5,2.0,0.4,1.0,0.01,17,58.82352941176471,1.4541456634197,4.105502437442277,-3.0952343652256604
no_overnight,12,4.5,2.0,0.3,1.0,0.01,17,58.82352941176471,1.4541456634197,4.105502437442277,-3.0952343652256604
no_overnight,18,3.0,1.5,0.4,0.6,0.01,14,57.14285714285714,1.493599786039255,4.104497042451993,-7.088786376368262
no_overnight,18,3.0,1.5,0.5,0.6,0.01,14,57.14285714285714,1.493599786039255,4.104497042451993,-7.088786376368262
all,18,3.0,1.5,0.4,0.6,0.01,14,57.14285714285714,1.493599786039255,4.104497042451993,-7.088786376368262
all,18,3.0,1.5,0.5,0.6,0.01,14,57.14285714285714,1.493599786039255,4.104497042451993,-7.088786376368262
morning_only,12,5.0,3.0,0.2,0.4,0.02,5,80.0,2.683493446235483,4.1021793619559155,-2.393349492360757
morning_only,12,5.0,3.0,0.5,0.4,0.02,5,80.0,2.683493446235483,4.1021793619559155,-2.393349492360757
morning_only,12,5.0,3.0,0.4,0.4,0.02,5,80.0,2.683493446235483,4.1021793619559155,-2.393349492360757
morning_only,12,5.0,3.0,0.3,0.4,0.02,5,80.0,2.683493446235483,4.1021793619559155,-2.393349492360757
close_only,15,5.0,3.5,0.3,0.6,0.015,11,63.63636363636363,1.5858893321226057,4.101922764031007,-3.4037957923067355
close_only,15,5.0,3.5,0.5,0.6,0.015,11,63.63636363636363,1.5858893321226057,4.101922764031007,-3.4037957923067355
close_only,12,5.0,3.5,0.4,0.6,0.015,11,63.63636363636363,1.5858893321226057,4.101922764031007,-3.4037957923067355
close_only,12,5.0,3.5,0.5,0.6,0.015,11,63.63636363636363,1.5858893321226057,4.101922764031007,-3.4037957923067355
close_only,15,5.0,3.5,0.4,0.6,0.015,11,63.63636363636363,1.5858893321226057,4.101922764031007,-3.4037957923067355
close_only,12,5.0,3.5,0.3,0.6,0.015,11,63.63636363636363,1.5858893321226057,4.101922764031007,-3.4037957923067355
all,18,3.0,2.0,0.3,0.4,0.01,14,64.28571428571429,1.6280236753354436,4.099779925676761,-4.230125841413174
no_overnight,18,3.0,2.0,0.3,0.4,0.01,14,64.28571428571429,1.6280236753354436,4.099779925676761,-4.230125841413174
close_only,20,3.5,3.0,0.3,0.6,0.02,9,66.66666666666666,1.5755200484702474,4.099728595114982,-2.5627602227637545
close_only,20,3.5,3.0,0.4,0.6,0.02,9,66.66666666666666,1.5755200484702474,4.099728595114982,-2.5627602227637545
close_only,20,3.5,3.0,0.5,0.6,0.02,9,66.66666666666666,1.5755200484702474,4.099728595114982,-2.5627602227637545
all,18,3.5,3.5,0.4,0.6,0.01,13,76.92307692307693,2.186441179374478,4.09444059632853,-1.1685783538689007
all,18,3.5,3.5,0.5,0.6,0.01,13,76.92307692307693,2.186441179374478,4.09444059632853,-1.1685783538689007
no_overnight,18,3.5,3.5,0.4,0.6,0.01,13,76.92307692307693,2.186441179374478,4.09444059632853,-1.1685783538689007
no_overnight,18,3.5,3.5,0.5,0.6,0.01,13,76.92307692307693,2.186441179374478,4.09444059632853,-1.1685783538689007
morning_only,12,5.0,2.0,0.5,1.0,0.015,5,80.0,3.076014501728804,4.0924435442103,-1.942518178905834
morning_only,12,5.0,2.0,0.4,1.0,0.015,5,80.0,3.076014501728804,4.0924435442103,-1.942518178905834
morning_only,12,5.0,2.0,0.2,1.0,0.015,5,80.0,3.076014501728804,4.0924435442103,-1.942518178905834
morning_only,12,5.0,2.0,0.3,1.0,0.015,5,80.0,3.076014501728804,4.0924435442103,-1.942518178905834
all,18,4.0,1.5,0.2,0.4,0.015,12,50.0,1.370929307936934,4.0886437319316515,-9.195472849904236
no_overnight,18,4.0,1.5,0.2,0.4,0.015,12,50.0,1.370929307936934,4.0886437319316515,-9.195472849904236
all,18,3.0,1.5,0.3,0.4,0.01,14,57.14285714285714,1.4914842359797738,4.086905322990431,-7.088786376368262
no_overnight,18,3.0,1.5,0.3,0.4,0.01,14,57.14285714285714,1.4914842359797738,4.086905322990431,-7.088786376368262
all,18,4.5,2.0,0.3,1.0,0.01,14,57.14285714285714,1.5288026933308811,4.0826241823753495,-4.043020938266909
no_overnight,18,4.5,2.0,0.3,1.0,0.01,14,57.14285714285714,1.5288026933308811,4.0826241823753495,-4.043020938266909
close_only,22,3.5,2.5,0.5,1.0,0.01,8,75.0,2.614482561964847,4.082019915382107,-1.3376561336582562
close_only,22,3.5,2.5,0.4,1.0,0.01,8,75.0,2.614482561964847,4.082019915382107,-1.3376561336582562
close_only,22,3.5,2.5,0.3,1.0,0.01,8,75.0,2.614482561964847,4.082019915382107,-1.3376561336582562
close_only,25,3.5,2.5,0.3,1.0,0.01,8,75.0,2.614482561964847,4.082019915382107,-1.3376561336582562
close_only,25,3.5,2.5,0.4,1.0,0.01,8,75.0,2.614482561964847,4.082019915382107,-1.3376561336582562
close_only,25,3.5,2.5,0.5,1.0,0.01,8,75.0,2.614482561964847,4.082019915382107,-1.3376561336582562
close_only,12,5.0,2.5,0.3,1.0,0.015,11,54.54545454545454,1.4438802033823437,4.08082125232514,-3.9251664693533894
close_only,15,5.0,2.5,0.5,1.0,0.015,11,54.54545454545454,1.4438802033823437,4.08082125232514,-3.9251664693533894
close_only,12,5.0,2.5,0.5,1.0,0.015,11,54.54545454545454,1.4438802033823437,4.08082125232514,-3.9251664693533894
close_only,12,5.0,2.5,0.4,1.0,0.015,11,54.54545454545454,1.4438802033823437,4.08082125232514,-3.9251664693533894
close_only,15,5.0,2.5,0.3,1.0,0.015,11,54.54545454545454,1.4438802033823437,4.08082125232514,-3.9251664693533894
close_only,15,5.0,2.5,0.4,1.0,0.015,11,54.54545454545454,1.4438802033823437,4.08082125232514,-3.9251664693533894
no_overnight,25,4.0,3.0,0.2,0.6,0.015,10,70.0,1.7556435025750805,4.080433349813339,-3.682580893903541
all,25,4.0,3.0,0.2,0.6,0.015,10,70.0,1.7556435025750805,4.080433349813339,-3.682580893903541
close_only,20,3.5,2.0,0.3,1.0,0.02,9,55.55555555555556,1.45035359825757,4.080262190560435,-4.358862410498186
close_only,20,3.5,2.0,0.4,1.0,0.02,9,55.55555555555556,1.45035359825757,4.080262190560435,-4.358862410498186
close_only,20,3.5,2.0,0.5,1.0,0.02,9,55.55555555555556,1.45035359825757,4.080262190560435,-4.358862410498186
