entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-07-30 09:45:00-04:00,2025-07-30 10:20:00-04:00,short,8.065,8.116034894216106,SL,-0.633,-125.58,10430.59
2025-08-01 09:45:00-04:00,2025-08-01 19:00:00-04:00,short,8.0001,7.980801052117638,SL,0.241,14.12,10444.71
2025-08-12 09:55:00-04:00,2025-08-12 11:10:00-04:00,short,8.1213,8.165183825170171,SL,-0.54,-127.64,10317.07
2025-08-15 10:05:00-04:00,2025-08-19 09:45:00-04:00,short,8.0618,8.021092463267241,SL,0.505,57.28,10374.35
2025-08-19 09:45:00-04:00,2025-08-19 11:30:00-04:00,short,8.035,8.010994197520871,SL,0.299,34.1,10408.45
2025-08-19 11:55:00-04:00,2025-08-19 15:25:00-04:00,short,8.01,7.990795176315705,SL,0.24,25.06,10433.51
2025-08-20 09:45:00-04:00,2025-08-20 10:15:00-04:00,short,7.9668,7.9410293368271345,SL,0.323,46.21,10479.73
2025-09-02 09:30:00-04:00,2025-09-02 11:10:00-04:00,short,8.085,8.052346088924104,SL,0.404,52.67,10532.4
2025-09-02 11:35:00-04:00,2025-09-02 16:35:00-04:00,short,8.06,8.040763423929041,SL,0.239,20.02,10552.43
2025-09-16 12:10:00-04:00,2025-09-16 15:55:00-04:00,short,8.12,8.090998455898914,SL,0.357,55.95,10608.38
2025-09-23 13:40:00-04:00,2025-09-25 09:30:00-04:00,short,8.1671,8.141210839751308,SL,0.317,45.55,10653.93
2025-09-25 11:25:00-04:00,2025-09-25 15:45:00-04:00,short,8.1544,8.130933331525952,SL,0.288,31.02,10684.95
2025-10-10 12:35:00-04:00,2025-10-10 13:55:00-04:00,short,8.355,8.311750998579273,SL,0.518,42.68,10727.63
2025-10-15 09:10:00-04:00,2025-10-15 13:15:00-04:00,short,8.27,8.236002608639604,SL,0.411,34.36,10761.99
2025-10-16 11:40:00-04:00,2025-10-16 12:20:00-04:00,short,8.255,8.221258925195837,SL,0.409,51.87,10813.86
2025-10-16 13:00:00-04:00,2025-10-16 14:00:00-04:00,short,8.2187,8.181291811755543,SL,0.455,52.23,10866.1
2025-10-17 09:40:00-04:00,2025-10-17 10:10:00-04:00,short,8.14,8.21234776192556,SL,-0.889,-123.33,10742.76
2025-10-17 11:30:00-04:00,2025-10-17 15:00:00-04:00,short,8.1356,8.210651189037705,SL,-0.923,-121.4,10621.36
2025-10-21 10:25:00-04:00,2025-10-22 10:25:00-04:00,short,8.1565,8.126248577484292,SL,0.371,32.47,10653.84
2025-10-22 11:20:00-04:00,2025-10-22 17:45:00-04:00,short,8.0898,8.07077722375982,SL,0.235,15.13,10668.96
2025-10-30 12:50:00-04:00,2025-10-31 07:05:00-04:00,short,8.25,8.22098718301368,SL,0.352,44.17,10713.13
2025-11-04 10:45:00-05:00,2025-11-04 17:35:00-05:00,short,8.25,8.230771269111255,SL,0.233,14.76,10727.89
2025-11-06 11:30:00-05:00,2025-11-07 09:30:00-05:00,short,8.205,8.161661006484316,SL,0.528,61.47,10789.36
2025-11-07 11:55:00-05:00,2025-11-10 07:10:00-05:00,short,8.15,8.208283572573237,SL,-0.715,-126.0,10663.36
2025-11-13 11:40:00-05:00,2025-11-13 13:40:00-05:00,short,8.285,8.25137430946385,SL,0.406,50.9,10714.27
2025-11-13 13:55:00-05:00,2025-11-14 04:10:00-05:00,short,8.265,8.17950288865715,TP,1.034,142.07,10856.34
2025-11-14 09:15:00-05:00,2025-11-14 09:50:00-05:00,short,8.05,8.14983557682157,SL,-1.24,-119.07,10737.27
2025-11-21 09:05:00-05:00,2025-11-21 10:40:00-05:00,short,8.04,7.974905207955048,TP,0.81,137.19,10874.46
2025-12-09 13:50:00-05:00,2025-12-10 09:55:00-05:00,short,8.305,8.280857037671854,SL,0.291,45.11,10919.56
2025-12-10 09:55:00-05:00,2025-12-10 14:30:00-05:00,short,8.285,8.319281506874196,SL,-0.414,-140.86,10778.7
2025-12-16 12:20:00-05:00,2025-12-16 12:40:00-05:00,short,8.175,8.141158027998225,SL,0.414,64.39,10843.09
2025-12-17 11:10:00-05:00,2025-12-18 09:45:00-05:00,short,8.16,8.208581121486587,SL,-0.595,-130.29,10712.81
2026-01-16 12:30:00-05:00,2026-01-20 04:00:00-05:00,short,8.3466,8.3111149093078,SL,0.425,73.44,10786.24
2026-01-20 12:45:00-05:00,2026-01-20 13:50:00-05:00,short,8.2658,8.231144025549154,SL,0.419,58.38,10844.62
2026-01-28 12:30:00-05:00,2026-01-28 13:55:00-05:00,short,8.3101,8.281030070257385,SL,0.35,47.42,10892.04
2026-02-03 11:50:00-05:00,2026-02-03 12:30:00-05:00,short,8.285,8.251310779668046,SL,0.407,52.78,10944.82
2026-02-04 11:00:00-05:00,2026-02-04 15:05:00-05:00,short,8.105,8.08098920065481,SL,0.296,19.1,10963.92
2026-02-05 09:30:00-05:00,2026-02-05 10:20:00-05:00,short,8.04,7.982131408171078,SL,0.72,70.49,11034.41
2026-02-05 11:05:00-05:00,2026-02-05 12:00:00-05:00,short,7.965,8.055521983497279,SL,-1.136,-122.0,10912.42
2026-02-10 13:05:00-05:00,2026-02-10 13:40:00-05:00,short,8.1,8.071124387868656,SL,0.356,53.42,10965.84
2026-02-11 13:20:00-05:00,2026-02-12 11:05:00-05:00,short,8.04,8.011146502613732,SL,0.359,41.53,11007.37
2026-02-13 09:40:00-05:00,2026-02-13 10:45:00-05:00,short,7.9692,7.911813874265933,SL,0.72,74.78,11082.14
2026-02-17 09:20:00-05:00,2026-02-17 09:40:00-05:00,short,7.86,7.782612801774065,SL,0.985,94.61,11176.76
2026-02-17 12:50:00-05:00,2026-02-17 14:30:00-05:00,short,7.755,7.816271730572923,SL,-0.79,-128.74,11048.01
2026-02-18 09:45:00-05:00,2026-02-18 09:55:00-05:00,short,7.7011,7.59383786132198,TP,1.393,151.44,11199.46
2026-02-18 13:20:00-05:00,2026-02-18 18:05:00-05:00,short,7.305,7.271369939017781,SL,0.46,17.82,11217.28
2026-02-26 13:05:00-05:00,2026-02-26 13:25:00-05:00,short,7.785,7.721605985125283,SL,0.814,124.59,11341.87
2026-02-27 09:00:00-05:00,2026-02-27 10:05:00-05:00,short,7.67,7.760793042760666,SL,-1.184,-124.92,11216.95
2026-03-05 11:40:00-05:00,2026-03-05 13:30:00-05:00,short,7.575,7.531532314345775,SL,0.574,74.23,11291.19
2026-03-05 13:30:00-05:00,2026-03-05 16:05:00-05:00,short,7.53,7.591292573830988,SL,-0.814,-129.56,11161.63
