rsi_dir,ema_slope,trade_mode,adx_thresh,pb_pct,vol_mult,tp_mult,sl_mult,risk_pct,n,wr,pf,ret,mdd,calmar
0,1,both,18,0.5,0.3,12.0,2.0,0.025,60,50.0,0.957,-3.4,-27.52,-0.12
0,1,both,18,0.5,0.3,16.0,1.5,0.02,64,45.3,0.966,-2.52,-25.87,-0.1
0,1,both,18,0.5,0.3,16.0,1.5,0.025,64,45.3,0.979,-1.7,-27.97,-0.06
0,1,both,18,0.5,0.3,16.0,2.0,0.02,60,50.0,0.918,-5.81,-25.28,-0.23
0,1,both,18,0.5,0.3,16.0,2.0,0.025,60,50.0,0.957,-3.4,-27.52,-0.12
0,1,both,18,0.5,0.3,24.0,1.5,0.02,64,45.3,0.966,-2.52,-25.87,-0.1
0,1,both,18,0.5,0.3,24.0,1.5,0.025,64,45.3,0.979,-1.7,-27.97,-0.06
0,1,both,18,0.5,0.3,24.0,2.0,0.02,60,50.0,0.918,-5.81,-25.28,-0.23
0,1,both,18,0.5,0.3,24.0,2.0,0.025,60,50.0,0.957,-3.4,-27.52,-0.12
0,1,both,18,0.5,0.7,8.0,1.5,0.02,54,44.4,1.058,3.73,-21.91,0.17
0,1,both,18,0.5,0.7,8.0,1.5,0.025,54,44.4,1.102,6.94,-22.51,0.31
0,1,both,18,0.5,0.7,8.0,2.0,0.02,53,49.1,0.95,-3.24,-23.47,-0.14
0,1,both,18,0.5,0.7,8.0,2.0,0.025,53,49.1,0.999,-0.08,-24.88,-0.0
0,1,both,18,0.5,0.7,12.0,1.5,0.02,54,44.4,1.021,1.33,-21.91,0.06
0,1,both,18,0.5,0.7,12.0,1.5,0.025,54,44.4,1.064,4.28,-22.51,0.19
0,1,both,18,0.5,0.7,12.0,2.0,0.02,53,49.1,0.92,-5.06,-23.47,-0.22
0,1,both,18,0.5,0.7,12.0,2.0,0.025,53,49.1,0.967,-2.29,-24.88,-0.09
0,1,both,18,0.5,0.7,16.0,1.5,0.02,54,44.4,1.021,1.33,-21.91,0.06
0,1,both,18,0.5,0.7,16.0,1.5,0.025,54,44.4,1.064,4.28,-22.51,0.19
0,1,both,18,0.5,0.7,16.0,2.0,0.02,53,49.1,0.92,-5.06,-23.47,-0.22
0,1,both,18,0.5,0.7,16.0,2.0,0.025,53,49.1,0.967,-2.29,-24.88,-0.09
0,1,both,18,0.5,0.7,24.0,1.5,0.02,54,44.4,1.021,1.33,-21.91,0.06
0,1,both,18,0.5,0.7,24.0,1.5,0.025,54,44.4,1.064,4.28,-22.51,0.19
0,1,both,18,0.5,0.7,24.0,2.0,0.02,53,49.1,0.92,-5.06,-23.47,-0.22
0,1,both,18,0.5,0.7,24.0,2.0,0.025,53,49.1,0.967,-2.29,-24.88,-0.09
0,1,both,18,0.5,1.2,8.0,1.5,0.02,40,42.5,1.055,2.55,-20.78,0.12
0,1,both,18,0.5,1.2,8.0,1.5,0.025,40,42.5,1.122,6.01,-21.5,0.28
0,1,both,18,0.5,1.2,8.0,2.0,0.02,40,47.5,0.942,-2.83,-23.67,-0.12
0,1,both,18,0.5,1.2,8.0,2.0,0.025,40,47.5,0.999,-0.04,-24.92,-0.0
0,1,both,18,0.5,1.2,12.0,1.5,0.02,40,42.5,1.004,0.18,-21.13,0.01
0,1,both,18,0.5,1.2,12.0,1.5,0.025,40,42.5,1.07,3.38,-21.84,0.15
0,1,both,18,0.5,1.2,12.0,2.0,0.02,40,47.5,0.902,-4.65,-23.67,-0.2
0,1,both,18,0.5,1.2,12.0,2.0,0.025,40,47.5,0.956,-2.25,-24.92,-0.09
0,1,both,18,0.5,1.2,16.0,1.5,0.02,40,42.5,1.004,0.18,-21.13,0.01
0,1,both,18,0.5,1.2,16.0,1.5,0.025,40,42.5,1.07,3.38,-21.84,0.15
0,1,both,18,0.5,1.2,16.0,2.0,0.02,40,47.5,0.902,-4.65,-23.67,-0.2
0,1,both,18,0.5,1.2,16.0,2.0,0.025,40,47.5,0.956,-2.25,-24.92,-0.09
0,1,both,18,0.5,1.2,24.0,1.5,0.02,40,42.5,1.004,0.18,-21.13,0.01
0,1,both,18,0.5,1.2,24.0,1.5,0.025,40,42.5,1.07,3.38,-21.84,0.15
0,1,both,18,0.5,1.2,24.0,2.0,0.02,40,47.5,0.902,-4.65,-23.67,-0.2
0,1,both,18,0.5,1.2,24.0,2.0,0.025,40,47.5,0.956,-2.25,-24.92,-0.09
0,1,both,22,0.15,0.3,8.0,1.5,0.02,27,29.6,0.265,-24.88,-24.88,-1.0
0,1,both,22,0.15,0.3,8.0,1.5,0.025,27,29.6,0.249,-26.71,-26.71,-1.0
0,1,both,22,0.15,0.3,8.0,2.0,0.02,26,34.6,0.333,-23.2,-23.67,-0.98
0,1,both,22,0.15,0.3,8.0,2.0,0.025,26,34.6,0.328,-24.79,-25.07,-0.99
0,1,both,22,0.15,0.3,12.0,1.5,0.02,27,29.6,0.253,-25.21,-25.21,-1.0
0,1,both,22,0.15,0.3,12.0,1.5,0.025,27,29.6,0.238,-27.03,-27.03,-1.0
0,1,both,22,0.15,0.3,12.0,2.0,0.02,26,34.6,0.321,-23.54,-23.67,-0.99
0,1,both,22,0.15,0.3,12.0,2.0,0.025,26,34.6,0.317,-25.12,-25.12,-1.0
0,1,both,22,0.15,0.3,16.0,1.5,0.02,27,29.6,0.253,-25.21,-25.21,-1.0
0,1,both,22,0.15,0.3,16.0,1.5,0.025,27,29.6,0.238,-27.03,-27.03,-1.0
0,1,both,22,0.15,0.3,16.0,2.0,0.02,26,34.6,0.321,-23.54,-23.67,-0.99
0,1,both,22,0.15,0.3,16.0,2.0,0.025,26,34.6,0.317,-25.12,-25.12,-1.0
0,1,both,22,0.15,0.3,24.0,1.5,0.02,27,29.6,0.253,-25.21,-25.21,-1.0
0,1,both,22,0.15,0.3,24.0,1.5,0.025,27,29.6,0.238,-27.03,-27.03,-1.0
0,1,both,22,0.15,0.3,24.0,2.0,0.02,26,34.6,0.321,-23.54,-23.67,-0.99
0,1,both,22,0.15,0.3,24.0,2.0,0.025,26,34.6,0.317,-25.12,-25.12,-1.0
0,1,both,22,0.15,0.7,8.0,1.5,0.02,24,29.2,0.299,-20.64,-20.64,-1.0
0,1,both,22,0.15,0.7,8.0,1.5,0.025,24,29.2,0.288,-21.64,-21.64,-1.0
0,1,both,22,0.15,0.7,8.0,2.0,0.02,23,34.8,0.378,-18.88,-21.15,-0.89
0,1,both,22,0.15,0.7,8.0,2.0,0.025,23,34.8,0.383,-19.44,-21.95,-0.89
0,1,both,22,0.15,0.7,12.0,1.5,0.02,24,29.2,0.285,-20.99,-20.99,-1.0
0,1,both,22,0.15,0.7,12.0,1.5,0.025,24,29.2,0.275,-21.98,-21.98,-1.0
0,1,both,22,0.15,0.7,12.0,2.0,0.02,23,34.8,0.364,-19.24,-21.15,-0.91
0,1,both,22,0.15,0.7,12.0,2.0,0.025,23,34.8,0.369,-19.79,-21.95,-0.9
0,1,both,22,0.15,0.7,16.0,1.5,0.02,24,29.2,0.285,-20.99,-20.99,-1.0
0,1,both,22,0.15,0.7,16.0,1.5,0.025,24,29.2,0.275,-21.98,-21.98,-1.0
0,1,both,22,0.15,0.7,16.0,2.0,0.02,23,34.8,0.364,-19.24,-21.15,-0.91
0,1,both,22,0.15,0.7,16.0,2.0,0.025,23,34.8,0.369,-19.79,-21.95,-0.9
0,1,both,22,0.15,0.7,24.0,1.5,0.02,24,29.2,0.285,-20.99,-20.99,-1.0
0,1,both,22,0.15,0.7,24.0,1.5,0.025,24,29.2,0.275,-21.98,-21.98,-1.0
0,1,both,22,0.15,0.7,24.0,2.0,0.02,23,34.8,0.364,-19.24,-21.15,-0.91
0,1,both,22,0.15,0.7,24.0,2.0,0.025,23,34.8,0.369,-19.79,-21.95,-0.9
0,1,both,22,0.15,1.2,8.0,1.5,0.02,18,33.3,0.42,-12.07,-12.07,-1.0
0,1,both,22,0.15,1.2,8.0,1.5,0.025,18,33.3,0.408,-12.62,-12.62,-1.0
0,1,both,22,0.15,1.2,8.0,2.0,0.02,18,38.9,0.509,-11.05,-13.68,-0.81
0,1,both,22,0.15,1.2,8.0,2.0,0.025,18,38.9,0.523,-11.03,-13.99,-0.79
0,1,both,22,0.15,1.2,12.0,1.5,0.02,18,33.3,0.4,-12.46,-12.46,-1.0
0,1,both,22,0.15,1.2,12.0,1.5,0.025,18,33.3,0.388,-13.01,-13.01,-1.0
0,1,both,22,0.15,1.2,12.0,2.0,0.02,18,38.9,0.49,-11.45,-13.68,-0.84
0,1,both,22,0.15,1.2,12.0,2.0,0.025,18,38.9,0.504,-11.42,-13.99,-0.82
0,1,both,22,0.15,1.2,16.0,1.5,0.02,18,33.3,0.4,-12.46,-12.46,-1.0
0,1,both,22,0.15,1.2,16.0,1.5,0.025,18,33.3,0.388,-13.01,-13.01,-1.0
0,1,both,22,0.15,1.2,16.0,2.0,0.02,18,38.9,0.49,-11.45,-13.68,-0.84
0,1,both,22,0.15,1.2,16.0,2.0,0.025,18,38.9,0.504,-11.42,-13.99,-0.82
0,1,both,22,0.15,1.2,24.0,1.5,0.02,18,33.3,0.4,-12.46,-12.46,-1.0
0,1,both,22,0.15,1.2,24.0,1.5,0.025,18,33.3,0.388,-13.01,-13.01,-1.0
0,1,both,22,0.15,1.2,24.0,2.0,0.02,18,38.9,0.49,-11.45,-13.68,-0.84
0,1,both,22,0.15,1.2,24.0,2.0,0.025,18,38.9,0.504,-11.42,-13.99,-0.82
0,1,both,22,0.3,0.3,8.0,1.5,0.02,36,30.6,0.393,-27.26,-27.26,-1.0
0,1,both,22,0.3,0.3,8.0,1.5,0.025,36,30.6,0.373,-29.55,-29.55,-1.0
0,1,both,22,0.3,0.3,8.0,2.0,0.02,34,38.2,0.456,-23.65,-24.03,-0.98
0,1,both,22,0.3,0.3,8.0,2.0,0.025,34,38.2,0.462,-25.02,-25.29,-0.99
0,1,both,22,0.3,0.3,12.0,1.5,0.02,36,30.6,0.384,-27.57,-27.57,-1.0
0,1,both,22,0.3,0.3,12.0,1.5,0.025,36,30.6,0.364,-29.86,-29.86,-1.0
0,1,both,22,0.3,0.3,12.0,2.0,0.02,34,38.2,0.446,-23.98,-24.03,-1.0
0,1,both,22,0.3,0.3,12.0,2.0,0.025,34,38.2,0.453,-25.35,-25.35,-1.0
0,1,both,22,0.3,0.3,16.0,1.5,0.02,36,30.6,0.384,-27.57,-27.57,-1.0
0,1,both,22,0.3,0.3,16.0,1.5,0.025,36,30.6,0.364,-29.86,-29.86,-1.0
0,1,both,22,0.3,0.3,16.0,2.0,0.02,34,38.2,0.446,-23.98,-24.03,-1.0
0,1,both,22,0.3,0.3,16.0,2.0,0.025,34,38.2,0.453,-25.35,-25.35,-1.0
0,1,both,22,0.3,0.3,24.0,1.5,0.02,36,30.6,0.384,-27.57,-27.57,-1.0
0,1,both,22,0.3,0.3,24.0,1.5,0.025,36,30.6,0.364,-29.86,-29.86,-1.0
0,1,both,22,0.3,0.3,24.0,2.0,0.02,34,38.2,0.446,-23.98,-24.03,-1.0
0,1,both,22,0.3,0.3,24.0,2.0,0.025,34,38.2,0.453,-25.35,-25.35,-1.0
0,1,both,22,0.3,0.7,8.0,1.5,0.02,31,32.3,0.488,-19.18,-21.28,-0.9
0,1,both,22,0.3,0.7,8.0,1.5,0.025,31,32.3,0.478,-20.06,-21.67,-0.93
0,1,both,22,0.3,0.7,8.0,2.0,0.02,30,40.0,0.542,-17.26,-21.45,-0.8
0,1,both,22,0.3,0.7,8.0,2.0,0.025,30,40.0,0.566,-17.22,-22.1,-0.78
0,1,both,22,0.3,0.7,12.0,1.5,0.02,31,32.3,0.477,-19.54,-21.28,-0.92
0,1,both,22,0.3,0.7,12.0,1.5,0.025,31,32.3,0.467,-20.41,-21.8,-0.94
0,1,both,22,0.3,0.7,12.0,2.0,0.02,30,40.0,0.531,-17.62,-21.45,-0.82
0,1,both,22,0.3,0.7,12.0,2.0,0.025,30,40.0,0.555,-17.58,-22.1,-0.8
0,1,both,22,0.3,0.7,16.0,1.5,0.02,31,32.3,0.477,-19.54,-21.28,-0.92
0,1,both,22,0.3,0.7,16.0,1.5,0.025,31,32.3,0.467,-20.41,-21.8,-0.94
0,1,both,22,0.3,0.7,16.0,2.0,0.02,30,40.0,0.531,-17.62,-21.45,-0.82
0,1,both,22,0.3,0.7,16.0,2.0,0.025,30,40.0,0.555,-17.58,-22.1,-0.8
0,1,both,22,0.3,0.7,24.0,1.5,0.02,31,32.3,0.477,-19.54,-21.28,-0.92
0,1,both,22,0.3,0.7,24.0,1.5,0.025,31,32.3,0.467,-20.41,-21.8,-0.94
0,1,both,22,0.3,0.7,24.0,2.0,0.02,30,40.0,0.531,-17.62,-21.45,-0.82
0,1,both,22,0.3,0.7,24.0,2.0,0.025,30,40.0,0.555,-17.58,-22.1,-0.8
0,1,both,22,0.3,1.2,8.0,1.5,0.02,22,31.8,0.405,-15.17,-15.17,-1.0
0,1,both,22,0.3,1.2,8.0,1.5,0.025,22,31.8,0.395,-15.7,-15.7,-1.0
0,1,both,22,0.3,1.2,8.0,2.0,0.02,22,40.9,0.544,-12.05,-13.55,-0.89
0,1,both,22,0.3,1.2,8.0,2.0,0.025,22,40.9,0.542,-12.59,-13.86,-0.91
0,1,both,22,0.3,1.2,12.0,1.5,0.02,22,31.8,0.389,-15.54,-15.54,-1.0
0,1,both,22,0.3,1.2,12.0,1.5,0.025,22,31.8,0.379,-16.07,-16.07,-1.0
0,1,both,22,0.3,1.2,12.0,2.0,0.02,22,40.9,0.528,-12.44,-13.55,-0.92
0,1,both,22,0.3,1.2,12.0,2.0,0.025,22,40.9,0.527,-12.97,-13.86,-0.94
0,1,both,22,0.3,1.2,16.0,1.5,0.02,22,31.8,0.389,-15.54,-15.54,-1.0
0,1,both,22,0.3,1.2,16.0,1.5,0.025,22,31.8,0.379,-16.07,-16.07,-1.0
0,1,both,22,0.3,1.2,16.0,2.0,0.02,22,40.9,0.528,-12.44,-13.55,-0.92
0,1,both,22,0.3,1.2,16.0,2.0,0.025,22,40.9,0.527,-12.97,-13.86,-0.94
0,1,both,22,0.3,1.2,24.0,1.5,0.02,22,31.8,0.389,-15.54,-15.54,-1.0
0,1,both,22,0.3,1.2,24.0,1.5,0.025,22,31.8,0.379,-16.07,-16.07,-1.0
0,1,both,22,0.3,1.2,24.0,2.0,0.02,22,40.9,0.528,-12.44,-13.55,-0.92
0,1,both,22,0.3,1.2,24.0,2.0,0.025,22,40.9,0.527,-12.97,-13.86,-0.94
0,1,both,22,0.5,0.3,8.0,1.5,0.02,54,38.9,0.814,-12.14,-28.08,-0.43
0,1,both,22,0.5,0.3,8.0,1.5,0.025,54,38.9,0.815,-12.69,-30.0,-0.42
0,1,both,22,0.5,0.3,8.0,2.0,0.02,50,44.0,0.772,-14.03,-26.9,-0.52
0,1,both,22,0.5,0.3,8.0,2.0,0.025,50,44.0,0.819,-12.22,-28.64,-0.43
0,1,both,22,0.5,0.3,12.0,1.5,0.02,54,38.9,0.774,-14.46,-28.4,-0.51
0,1,both,22,0.5,0.3,12.0,1.5,0.025,54,38.9,0.773,-15.22,-30.31,-0.5
0,1,both,22,0.5,0.3,12.0,2.0,0.02,50,44.0,0.746,-15.5,-26.9,-0.58
0,1,both,22,0.5,0.3,12.0,2.0,0.025,50,44.0,0.789,-14.06,-28.64,-0.49
0,1,both,22,0.5,0.3,16.0,1.5,0.02,54,38.9,0.774,-14.46,-28.4,-0.51
0,1,both,22,0.5,0.3,16.0,1.5,0.025,54,38.9,0.773,-15.22,-30.31,-0.5
0,1,both,22,0.5,0.3,16.0,2.0,0.02,50,44.0,0.746,-15.5,-26.9,-0.58
0,1,both,22,0.5,0.3,16.0,2.0,0.025,50,44.0,0.789,-14.06,-28.64,-0.49
0,1,both,22,0.5,0.3,24.0,1.5,0.02,54,38.9,0.774,-14.46,-28.4,-0.51
0,1,both,22,0.5,0.3,24.0,1.5,0.025,54,38.9,0.773,-15.22,-30.31,-0.5
0,1,both,22,0.5,0.3,24.0,2.0,0.02,50,44.0,0.746,-15.5,-26.9,-0.58
0,1,both,22,0.5,0.3,24.0,2.0,0.025,50,44.0,0.789,-14.06,-28.64,-0.49
0,1,both,22,0.5,0.7,8.0,1.5,0.02,43,39.5,0.932,-3.48,-21.44,-0.16
0,1,both,22,0.5,0.7,8.0,1.5,0.025,43,39.5,0.972,-1.5,-21.92,-0.07
0,1,both,22,0.5,0.7,8.0,2.0,0.02,42,45.2,0.85,-7.7,-22.44,-0.34
0,1,both,22,0.5,0.7,8.0,2.0,0.025,42,45.2,0.912,-4.86,-23.39,-0.21
0,1,both,22,0.5,0.7,12.0,1.5,0.02,43,39.5,0.88,-6.04,-21.44,-0.28
0,1,both,22,0.5,0.7,12.0,1.5,0.025,43,39.5,0.916,-4.35,-22.05,-0.2
0,1,both,22,0.5,0.7,12.0,2.0,0.02,42,45.2,0.809,-9.67,-22.44,-0.43
0,1,both,22,0.5,0.7,12.0,2.0,0.025,42,45.2,0.866,-7.26,-23.39,-0.31
0,1,both,22,0.5,0.7,16.0,1.5,0.02,43,39.5,0.88,-6.04,-21.44,-0.28
0,1,both,22,0.5,0.7,16.0,1.5,0.025,43,39.5,0.916,-4.35,-22.05,-0.2
0,1,both,22,0.5,0.7,16.0,2.0,0.02,42,45.2,0.809,-9.67,-22.44,-0.43
0,1,both,22,0.5,0.7,16.0,2.0,0.025,42,45.2,0.866,-7.26,-23.39,-0.31
0,1,both,22,0.5,0.7,24.0,1.5,0.02,43,39.5,0.88,-6.04,-21.44,-0.28
0,1,both,22,0.5,0.7,24.0,1.5,0.025,43,39.5,0.916,-4.35,-22.05,-0.2
0,1,both,22,0.5,0.7,24.0,2.0,0.02,42,45.2,0.809,-9.67,-22.44,-0.43
0,1,both,22,0.5,0.7,24.0,2.0,0.025,42,45.2,0.866,-7.26,-23.39,-0.31
0,1,both,22,0.5,1.2,8.0,1.5,0.02,30,40.0,1.082,2.77,-16.15,0.17
0,1,both,22,0.5,1.2,8.0,1.5,0.025,30,40.0,1.164,5.63,-16.68,0.34
0,1,both,22,0.5,1.2,8.0,2.0,0.02,30,46.7,0.982,-0.65,-18.03,-0.04
0,1,both,22,0.5,1.2,8.0,2.0,0.025,30,46.7,1.078,2.91,-18.35,0.16
0,1,both,22,0.5,1.2,12.0,1.5,0.02,30,40.0,1.002,0.05,-16.52,0.0
0,1,both,22,0.5,1.2,12.0,1.5,0.025,30,40.0,1.076,2.58,-17.04,0.15
0,1,both,22,0.5,1.2,12.0,2.0,0.02,30,46.7,0.921,-2.77,-18.03,-0.15
0,1,both,22,0.5,1.2,12.0,2.0,0.025,30,46.7,1.009,0.32,-18.35,0.02
0,1,both,22,0.5,1.2,16.0,1.5,0.02,30,40.0,1.002,0.05,-16.52,0.0
0,1,both,22,0.5,1.2,16.0,1.5,0.025,30,40.0,1.076,2.58,-17.04,0.15
0,1,both,22,0.5,1.2,16.0,2.0,0.02,30,46.7,0.921,-2.77,-18.03,-0.15
0,1,both,22,0.5,1.2,16.0,2.0,0.025,30,46.7,1.009,0.32,-18.35,0.02
0,1,both,22,0.5,1.2,24.0,1.5,0.02,30,40.0,1.002,0.05,-16.52,0.0
0,1,both,22,0.5,1.2,24.0,1.5,0.025,30,40.0,1.076,2.58,-17.04,0.15
0,1,both,22,0.5,1.2,24.0,2.0,0.02,30,46.7,0.921,-2.77,-18.03,-0.15
0,1,both,22,0.5,1.2,24.0,2.0,0.025,30,46.7,1.009,0.32,-18.35,0.02
1,0,shorts,10,0.15,0.3,8.0,1.5,0.02,26,30.8,0.357,-22.39,-27.27,-0.82
1,0,shorts,10,0.15,0.3,8.0,1.5,0.025,26,30.8,0.378,-23.4,-29.34,-0.8
1,0,shorts,10,0.15,0.3,8.0,2.0,0.02,20,40.0,0.473,-13.74,-18.76,-0.73
1,0,shorts,10,0.15,0.3,8.0,2.0,0.025,20,40.0,0.484,-15.36,-21.82,-0.7
1,0,shorts,10,0.15,0.3,12.0,1.5,0.02,26,30.8,0.357,-22.39,-27.27,-0.82
1,0,shorts,10,0.15,0.3,12.0,1.5,0.025,26,30.8,0.378,-23.4,-29.34,-0.8
1,0,shorts,10,0.15,0.3,12.0,2.0,0.02,20,40.0,0.473,-13.74,-18.76,-0.73
1,0,shorts,10,0.15,0.3,12.0,2.0,0.025,20,40.0,0.484,-15.36,-21.82,-0.7
1,0,shorts,10,0.15,0.3,16.0,1.5,0.02,26,30.8,0.357,-22.39,-27.27,-0.82
1,0,shorts,10,0.15,0.3,16.0,1.5,0.025,26,30.8,0.378,-23.4,-29.34,-0.8
1,0,shorts,10,0.15,0.3,16.0,2.0,0.02,20,40.0,0.473,-13.74,-18.76,-0.73
1,0,shorts,10,0.15,0.3,16.0,2.0,0.025,20,40.0,0.484,-15.36,-21.82,-0.7
1,0,shorts,10,0.15,0.3,24.0,1.5,0.02,26,30.8,0.357,-22.39,-27.27,-0.82
1,0,shorts,10,0.15,0.3,24.0,1.5,0.025,26,30.8,0.378,-23.4,-29.34,-0.8
1,0,shorts,10,0.15,0.3,24.0,2.0,0.02,20,40.0,0.473,-13.74,-18.76,-0.73
1,0,shorts,10,0.15,0.3,24.0,2.0,0.025,20,40.0,0.484,-15.36,-21.82,-0.7
1,0,shorts,10,0.15,0.7,8.0,1.5,0.02,19,36.8,0.456,-13.23,-16.87,-0.78
1,0,shorts,10,0.15,0.7,8.0,1.5,0.025,19,36.8,0.475,-13.81,-18.28,-0.76
1,0,shorts,10,0.15,0.7,8.0,2.0,0.02,15,46.7,0.634,-6.54,-10.5,-0.62
1,0,shorts,10,0.15,0.7,8.0,2.0,0.025,15,46.7,0.647,-7.21,-12.52,-0.58
1,0,shorts,10,0.15,0.7,12.0,1.5,0.02,19,36.8,0.456,-13.23,-16.87,-0.78
1,0,shorts,10,0.15,0.7,12.0,1.5,0.025,19,36.8,0.475,-13.81,-18.28,-0.76
1,0,shorts,10,0.15,0.7,12.0,2.0,0.02,15,46.7,0.634,-6.54,-10.5,-0.62
1,0,shorts,10,0.15,0.7,12.0,2.0,0.025,15,46.7,0.647,-7.21,-12.52,-0.58
1,0,shorts,10,0.15,0.7,16.0,1.5,0.02,19,36.8,0.456,-13.23,-16.87,-0.78
1,0,shorts,10,0.15,0.7,16.0,1.5,0.025,19,36.8,0.475,-13.81,-18.28,-0.76
1,0,shorts,10,0.15,0.7,16.0,2.0,0.02,15,46.7,0.634,-6.54,-10.5,-0.62
1,0,shorts,10,0.15,0.7,16.0,2.0,0.025,15,46.7,0.647,-7.21,-12.52,-0.58
1,0,shorts,10,0.15,0.7,24.0,1.5,0.02,19,36.8,0.456,-13.23,-16.87,-0.78
1,0,shorts,10,0.15,0.7,24.0,1.5,0.025,19,36.8,0.475,-13.81,-18.28,-0.76
1,0,shorts,10,0.15,0.7,24.0,2.0,0.02,15,46.7,0.634,-6.54,-10.5,-0.62
1,0,shorts,10,0.15,0.7,24.0,2.0,0.025,15,46.7,0.647,-7.21,-12.52,-0.58
1,0,shorts,10,0.15,1.2,8.0,1.5,0.02,13,46.2,0.727,-3.9,-8.73,-0.45
1,0,shorts,10,0.15,1.2,8.0,1.5,0.025,13,46.2,0.759,-3.68,-9.16,-0.4
1,0,shorts,10,0.15,1.2,8.0,2.0,0.02,11,54.5,0.965,-0.39,-6.12,-0.06
1,0,shorts,10,0.15,1.2,8.0,2.0,0.025,11,54.5,1.022,0.27,-6.86,0.04
1,0,shorts,10,0.15,1.2,12.0,1.5,0.02,13,46.2,0.727,-3.9,-8.73,-0.45
1,0,shorts,10,0.15,1.2,12.0,1.5,0.025,13,46.2,0.759,-3.68,-9.16,-0.4
1,0,shorts,10,0.15,1.2,12.0,2.0,0.02,11,54.5,0.965,-0.39,-6.12,-0.06
1,0,shorts,10,0.15,1.2,12.0,2.0,0.025,11,54.5,1.022,0.27,-6.86,0.04
1,0,shorts,10,0.15,1.2,16.0,1.5,0.02,13,46.2,0.727,-3.9,-8.73,-0.45
1,0,shorts,10,0.15,1.2,16.0,1.5,0.025,13,46.2,0.759,-3.68,-9.16,-0.4
1,0,shorts,10,0.15,1.2,16.0,2.0,0.02,11,54.5,0.965,-0.39,-6.12,-0.06
1,0,shorts,10,0.15,1.2,16.0,2.0,0.025,11,54.5,1.022,0.27,-6.86,0.04
1,0,shorts,10,0.15,1.2,24.0,1.5,0.02,13,46.2,0.727,-3.9,-8.73,-0.45
1,0,shorts,10,0.15,1.2,24.0,1.5,0.025,13,46.2,0.759,-3.68,-9.16,-0.4
1,0,shorts,10,0.15,1.2,24.0,2.0,0.02,11,54.5,0.965,-0.39,-6.12,-0.06
1,0,shorts,10,0.15,1.2,24.0,2.0,0.025,11,54.5,1.022,0.27,-6.86,0.04
1,0,shorts,10,0.3,0.3,8.0,1.5,0.02,33,27.3,0.285,-31.71,-32.73,-0.97
1,0,shorts,10,0.3,0.3,8.0,1.5,0.025,33,27.3,0.301,-33.34,-34.97,-0.95
1,0,shorts,10,0.3,0.3,8.0,2.0,0.02,26,34.6,0.351,-22.86,-24.05,-0.95
1,0,shorts,10,0.3,0.3,8.0,2.0,0.025,26,34.6,0.359,-25.56,-27.32,-0.94
1,0,shorts,10,0.3,0.3,12.0,1.5,0.02,33,27.3,0.285,-31.71,-32.73,-0.97
1,0,shorts,10,0.3,0.3,12.0,1.5,0.025,33,27.3,0.301,-33.34,-34.97,-0.95
1,0,shorts,10,0.3,0.3,12.0,2.0,0.02,26,34.6,0.351,-22.86,-24.05,-0.95
1,0,shorts,10,0.3,0.3,12.0,2.0,0.025,26,34.6,0.359,-25.56,-27.32,-0.94
1,0,shorts,10,0.3,0.3,16.0,1.5,0.02,33,27.3,0.285,-31.71,-32.73,-0.97
1,0,shorts,10,0.3,0.3,16.0,1.5,0.025,33,27.3,0.301,-33.34,-34.97,-0.95
1,0,shorts,10,0.3,0.3,16.0,2.0,0.02,26,34.6,0.351,-22.86,-24.05,-0.95
1,0,shorts,10,0.3,0.3,16.0,2.0,0.025,26,34.6,0.359,-25.56,-27.32,-0.94
1,0,shorts,10,0.3,0.3,24.0,1.5,0.02,33,27.3,0.285,-31.71,-32.73,-0.97
1,0,shorts,10,0.3,0.3,24.0,1.5,0.025,33,27.3,0.301,-33.34,-34.97,-0.95
1,0,shorts,10,0.3,0.3,24.0,2.0,0.02,26,34.6,0.351,-22.86,-24.05,-0.95
1,0,shorts,10,0.3,0.3,24.0,2.0,0.025,26,34.6,0.359,-25.56,-27.32,-0.94
1,0,shorts,10,0.3,0.7,8.0,1.5,0.02,24,33.3,0.368,-19.76,-22.09,-0.89
1,0,shorts,10,0.3,0.7,8.0,1.5,0.025,24,33.3,0.391,-20.19,-23.06,-0.88
1,0,shorts,10,0.3,0.7,8.0,2.0,0.02,20,40.0,0.443,-14.38,-17.17,-0.84
1,0,shorts,10,0.3,0.7,8.0,2.0,0.025,20,40.0,0.454,-15.9,-19.71,-0.81
1,0,shorts,10,0.3,0.7,12.0,1.5,0.02,24,33.3,0.368,-19.76,-22.09,-0.89
1,0,shorts,10,0.3,0.7,12.0,1.5,0.025,24,33.3,0.391,-20.19,-23.06,-0.88
1,0,shorts,10,0.3,0.7,12.0,2.0,0.02,20,40.0,0.443,-14.38,-17.17,-0.84
1,0,shorts,10,0.3,0.7,12.0,2.0,0.025,20,40.0,0.454,-15.9,-19.71,-0.81
1,0,shorts,10,0.3,0.7,16.0,1.5,0.02,24,33.3,0.368,-19.76,-22.09,-0.89
1,0,shorts,10,0.3,0.7,16.0,1.5,0.025,24,33.3,0.391,-20.19,-23.06,-0.88
1,0,shorts,10,0.3,0.7,16.0,2.0,0.02,20,40.0,0.443,-14.38,-17.17,-0.84
1,0,shorts,10,0.3,0.7,16.0,2.0,0.025,20,40.0,0.454,-15.9,-19.71,-0.81
