be_trig,em_slope,sl,tp,maxb,pf,wr,np,n,dd,calmar,yrs
1.0,0,1.2,3.0,20,1.4952267325290394,33.33333333333333,8.233922066988038,33,-6.001090354853324,1.3720710037849926,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(220.68400007888627), 2006: np.float64(815.4336794333888), 2009: np.float64(-3.7635898122183864), 2011: np.float64(-4.093659630922677), 2012: np.float64(-115.88292598427378), 2013: np.float64(135.92098182997663), 2015: np.float64(243.00409337968267), 2016: np.float64(36.1150128568556), 2017: np.float64(147.74626116832076), 2018: np.float64(134.28950871990875), 2019: np.float64(-418.83928308718123), 2020: np.float64(-135.5984311493522), 2021: np.float64(-128.78113947776743), 2024: np.float64(258.87253746765197), 2025: np.float64(-137.1734399573263)}"
1.0,0,1.2,3.0,25,1.616094935254848,33.33333333333333,10.377770359747366,33,-6.00109035485333,1.7293141322817167,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(220.68400007888627), 2006: np.float64(868.7223914891526), 2009: np.float64(-3.7821400077308915), 2011: np.float64(-4.11383669332962), 2012: np.float64(-116.45409634045622), 2013: np.float64(173.68334730567818), 2015: np.float64(272.69649030309387), 2016: np.float64(36.50705399712375), 2017: np.float64(149.3500986895302), 2018: np.float64(237.66721038949123), 2019: np.float64(-427.13546107684374), 2020: np.float64(-138.28430318991693), 2021: np.float64(-131.33197770608308), 2024: np.float64(264.00016692885555), 2025: np.float64(-139.89050905588883)}"
1.0,0,1.2,3.0,30,1.6676456505967112,33.33333333333333,11.312275456409452,33,-6.001090354853317,1.8850366829189251,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(220.68400007888627), 2006: np.float64(919.052608677784), 2009: np.float64(-3.7996603292590017), 2011: np.float64(-4.132893560984954), 2012: np.float64(-116.99355633056231), 2013: np.float64(174.4879151119079), 2015: np.float64(273.95972492157216), 2016: np.float64(36.67616865780957), 2017: np.float64(150.04194556562337), 2018: np.float64(283.28300724962804), 2019: np.float64(-430.75177135418005), 2020: np.float64(-139.45507684930644), 2021: np.float64(-132.44389002430654), 2024: np.float64(266.23530449967774), 2025: np.float64(-141.07488153651883)}"
1.0,0,1.2,3.5,0,1.5831488700051637,27.27272727272727,10.1200755329588,33,-7.419599862047003,1.3639651357380287,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(261.3373255680516), 2006: np.float64(895.3935396956551), 2009: np.float64(-3.8055761558690593), 2011: np.float64(-4.139328210291981), 2012: np.float64(-117.1757077687885), 2013: np.float64(189.6688665991748), 2015: np.float64(312.71245017883354), 2016: np.float64(83.02774542755903), 2017: np.float64(187.87912400948952), 2018: np.float64(-43.94923024224766), 2019: np.float64(-424.4126605696663), 2020: np.float64(-137.4028016402424), 2021: np.float64(-130.49479417043088), 2024: np.float64(307.473911660151), 2025: np.float64(-139.56391194867211)}"
1.0,0,1.2,3.5,20,1.5886915568390536,33.33333333333333,9.805208106038974,33,-6.0010903548533365,1.633904428402596,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(261.3373255680516), 2006: np.float64(725.2949754825236), 2009: np.float64(-3.746363585311005), 2011: np.float64(-4.074922650220124), 2012: np.float64(-115.35252132348538), 2013: np.float64(135.29886151631325), 2015: np.float64(241.89184580201325), 2016: np.float64(80.87418754660732), 2017: np.float64(183.0059509985475), 2018: np.float64(134.6400205879469), 2019: np.float64(-419.9325042994864), 2020: np.float64(-135.95235946332298), 2021: np.float64(-129.11727383551963), 2024: np.float64(390.0598428635874), 2025: np.float64(-139.16485546752222)}"
1.0,0,1.2,3.5,25,1.7729204898476687,33.33333333333333,13.240578800882208,33,-6.001090354853325,2.2063621805284126,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(261.3373255680516), 2006: np.float64(933.2652109055823), 2009: np.float64(-3.8187595652296435), 2011: np.float64(-4.153667815134717), 2012: np.float64(-117.58163193358277), 2013: np.float64(190.3259240876917), 2015: np.float64(313.79575953174225), 2016: np.float64(83.3153730327956), 2017: np.float64(188.52998140944075), 2018: np.float64(242.8440968822265), 2019: np.float64(-436.4393604047872), 2020: np.float64(-141.29642312084047), 2021: np.float64(-134.19266151827838), 2024: np.float64(316.18688557969335), 2025: np.float64(-143.51877341432436)}"
1.0,0,1.2,3.5,30,1.6464833545726956,30.303030303030305,11.295605907640827,33,-7.419599862046994,1.5224009539140406,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(261.3373255680516), 2006: np.float64(1012.0945201210154), 2009: np.float64(-3.846200631858007), 2011: np.float64(-4.183515485122902), 2012: np.float64(-118.42655692586024), 2013: np.float64(191.6935792843029), 2015: np.float64(316.0506515190283), 2016: np.float64(83.9140655305838), 2017: np.float64(189.8847312157407), 2018: np.float64(-44.418387703715204), 2019: np.float64(-428.94326020360813), 2020: np.float64(-138.8695747614266), 2021: np.float64(-131.88782440168342), 2024: np.float64(310.75619166976315), 2025: np.float64(-141.053754894303)}"
1.0,0,1.5,2.5,0,1.4754934181514492,36.36363636363637,6.469791316784254,33,-4.899134137642958,1.3205989334060082,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(144.13993129267897), 2006: np.float64(480.6757400865312), 2009: np.float64(170.42156380610638), 2011: np.float64(-3.20463172506371), 2012: np.float64(-111.85583545775377), 2013: np.float64(163.2801185707619), 2015: np.float64(170.90690792414284), 2016: np.float64(-49.94663262115377), 2017: np.float64(49.551100574844114), 2018: np.float64(173.61380202696233), 2019: np.float64(-323.4586409965986), 2020: np.float64(-111.86074290580862), 2021: np.float64(-100.20232587526048), 2024: np.float64(167.13685741344148), 2025: np.float64(47.19502995615109)}"
1.0,0,1.5,2.5,20,1.4582017216550083,39.39393939393939,6.221331585696162,33,-5.510735292103599,1.1289476369171254,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(144.13993129267897), 2006: np.float64(523.587445719919), 2009: np.float64(171.12437947678956), 2011: np.float64(-3.217847572547105), 2012: np.float64(-112.31712704704181), 2013: np.float64(163.95348304107685), 2015: np.float64(171.6117251458282), 2016: np.float64(-50.15261169633659), 2017: np.float64(49.7554484825022), 2018: np.float64(103.5017304480562), 2019: np.float64(-322.7038123643059), 2020: np.float64(-111.5997027576318), 2021: np.float64(-99.96849200902047), 2024: np.float64(166.74682397640487), 2025: np.float64(47.08489482479999)}"
1.0,0,1.5,2.5,25,1.5123280583052259,39.39393939393939,6.982059798107124,33,-4.899134137642969,1.4251619984151473,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(144.13993129267897), 2006: np.float64(530.7402673251597), 2009: np.float64(171.24152968183415), 2011: np.float64(-3.220050481940137), 2012: np.float64(-112.39401833806542), 2013: np.float64(164.06572411517027), 2015: np.float64(171.72920898331748), 2016: np.float64(-50.186945721457505), 2017: np.float64(49.78951061327302), 2018: np.float64(174.4491270294922), 2019: np.float64(-325.01492907366537), 2020: np.float64(-112.39894939780329), 2021: np.float64(-100.68443908940604), 2024: np.float64(167.94101926124216), 2025: np.float64(47.42210400243802)}"
1.0,0,1.5,2.5,30,1.5397873531274484,39.39393939393939,7.378967474384683,33,-4.899134137642998,1.5061778810438422,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(144.13993129267897), 2006: np.float64(569.5304640573582), 2009: np.float64(171.8768425348162), 2011: np.float64(-3.2319969966800404), 2012: np.float64(-112.81100459473541), 2013: np.float64(164.67441444547643), 2015: np.float64(172.36633114581065), 2016: np.float64(-50.37314127651942), 2017: np.float64(49.974231668352786), 2018: np.float64(175.09634019559297), 2019: np.float64(-326.22074732485237), 2020: np.float64(-112.81595394890007), 2021: np.float64(-101.05798234358993), 2024: np.float64(168.5640870899272), 2025: np.float64(47.59804188528787)}"
1.0,0,1.5,3.0,0,1.5319373645351817,30.303030303030305,7.376778128678044,33,-4.882507846290459,1.5108584278635895,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(176.68818583815417), 2006: np.float64(637.2395356521653), 2009: np.float64(-2.950423229449424), 2011: np.float64(-3.2094011978623516), 2012: np.float64(-112.0223111748893), 2013: np.float64(221.60116921076792), 2015: np.float64(213.83441180900425), 2016: np.float64(-14.88223107641825), 2017: np.float64(94.28185697643781), 2018: np.float64(218.01260602442815), 2019: np.float64(-330.56622650164945), 2020: np.float64(-114.31873813021171), 2021: np.float64(-102.40414245610386), 2024: np.float64(206.3277872882367), 2025: np.float64(-130.54115577324956)}"
1.0,0,1.5,3.0,20,1.4284467073442002,33.33333333333333,5.8816734257872785,33,-5.1306911836001845,1.1463705795795203,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(176.68818583815417), 2006: np.float64(646.1700826450557), 2009: np.float64(-2.952910261113141), 2011: np.float64(-3.2121065325821245), 2012: np.float64(-112.11673933426445), 2013: np.float64(192.52252120985884), 2015: np.float64(191.7797205795334), 2016: np.float64(-14.824536092564855), 2017: np.float64(93.91634792151238), 2018: np.float64(104.54720406017509), 2019: np.float64(-325.9634517818938), 2020: np.float64(-112.72697419404481), 2021: np.float64(-100.97827628978861), 2024: np.float64(203.45489753974735), 2025: np.float64(-128.7235123375013)}"
1.0,0,1.5,3.0,25,1.5453363582729331,33.33333333333333,7.563658907359843,33,-4.882507846290462,1.5491339994684112,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(176.68818583815417), 2006: np.float64(688.2139561244719), 2009: np.float64(-2.964618888220961), 2011: np.float64(-3.2248429025679903), 2012: np.float64(-112.56129503604006), 2013: np.float64(222.66738050889302), 2015: np.float64(214.86325415045346), 2016: np.float64(-14.95383540491298), 2017: np.float64(94.73548446168303), 2018: np.float64(184.63842056693204), 2019: np.float64(-331.1415508398457), 2020: np.float64(-114.51770084051103), 2021: np.float64(-102.58236875620297), 2024: np.float64(206.68688446198416), 2025: np.float64(-130.7683523167302)}"
1.0,0,1.5,3.0,30,1.5952329253378958,33.33333333333333,8.293699307419528,33,-4.882507846290455,1.698655602513935,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(176.68818583815417), 2006: np.float64(727.7091417876844), 2009: np.float64(-2.975617741638), 2011: np.float64(-3.23680719737811), 2012: np.float64(-112.97890189588047), 2013: np.float64(223.49348530391543), 2015: np.float64(215.6604053277932), 2016: np.float64(-15.009314726148716), 2017: np.float64(95.08695685873421), 2018: np.float64(219.87427834483296), 2019: np.float64(-333.38902654592687), 2020: np.float64(-115.2949387011859), 2021: np.float64(-103.27860086922864), 2024: np.float64(208.08967958212472), 2025: np.float64(-131.6558842323437)}"
1.0,0,1.5,3.5,0,1.5167328662220743,27.27272727272727,7.371417901272563,33,-6.221018111165943,1.1849214661570906,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(209.2364403836294), 2006: np.float64(708.9124061356939), 2009: np.float64(-2.9794473461336177), 2011: np.float64(-3.2409729513394043), 2012: np.float64(-113.12430515267519), 2013: np.float64(235.57697195340424), 2015: np.float64(246.03479485531594), 2016: np.float64(21.006080505008725), 2017: np.float64(124.12360865372096), 2018: np.float64(-34.02319249340919), 2019: np.float64(-329.4729774869305), 2020: np.float64(-113.94066306444529), 2021: np.float64(-102.06547135522322), 2024: np.float64(241.0462670669152), 2025: np.float64(-130.5346391847197)}"
1.0,0,1.5,3.5,20,1.51758821994171,33.33333333333333,7.117716376421022,33,-5.037208824391425,1.4130278542265826,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(209.2364403836294), 2006: np.float64(574.6721801113471), 2009: np.float64(-2.9420633322615846), 2011: np.float64(-3.200307497751515), 2012: np.float64(-111.70490077938442), 2013: np.float64(191.8153279986779), 2015: np.float64(191.07525589881078), 2016: np.float64(20.566504584765198), 2017: np.float64(121.52618218547072), 2018: np.float64(104.7675369942516), 2019: np.float64(-326.6504188259047), 2020: np.float64(-112.96454597032539), 2021: np.float64(-101.19108771877828), 2024: np.float64(306.40485066575775), 2025: np.float64(-130.2262066646466)}"
1.0,0,1.5,3.5,25,1.697177188420956,33.33333333333333,9.801407131960865,33,-4.882507846290476,2.0074534318275723,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(209.2364403836294), 2006: np.float64(738.4649359232812), 2009: np.float64(-2.9876773098058518), 2011: np.float64(-3.2499253128190686), 2012: np.float64(-113.43678220418657), 2013: np.float64(236.22769327717836), 2015: np.float64(246.7144032485948), 2016: np.float64(21.064104446823492), 2017: np.float64(124.46646847683962), 2018: np.float64(187.86566590605074), 2019: np.float64(-336.9294850263225), 2020: np.float64(-116.51932496158695), 2021: np.float64(-104.37537841490614), 2024: np.float64(246.5015348143225), 2025: np.float64(-133.48884965945058)}"
1.0,0,1.5,3.5,30,1.5782060990522004,30.303030303030305,8.288293307491191,33,-6.221018111165955,1.3323049634937945,"{2002: np.float64(-103.67692638441525), 2003: np.float64(-106.54256417505071), 2004: np.float64(-9.193619832089913), 2005: np.float64(209.2364403836294), 2006: np.float64(800.2719864209017), 2009: np.float64(-3.004889703598853), 2011: np.float64(-3.268648551134829), 2012: np.float64(-114.09030611706062), 2013: np.float64(237.58863144414636), 2015: np.float64(248.13575670239058), 2016: np.float64(21.185457465586836), 2017: np.float64(125.183535832948), 2018: np.float64(-34.31372631561253), 2019: np.float64(-332.28644196356754), 2020: np.float64(-114.9136351437382), 2021: np.float64(-102.93703775845132), 2024: np.float64(243.10463044102718), 2025: np.float64(-131.64931199679094)}"
1.0,0,2.0,2.5,0,1.2237517449573054,36.36363636363637,2.70039892882148,33,-4.709599443256177,0.5733818685341203,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(108.19154802732653), 2006: np.float64(357.9792341598371), 2009: np.float64(125.93045391670755), 2011: np.float64(-2.3584747629614475), 2012: np.float64(-108.25053556236044), 2013: np.float64(120.21270050389438), 2015: np.float64(125.32531463069151), 2016: np.float64(-88.73044821357507), 2017: np.float64(10.042070477065678), 2018: np.float64(125.86183128289721), 2019: np.float64(-240.40061451346116), 2020: np.float64(-107.11591404599238), 2021: np.float64(-72.87160277091756), 2024: np.float64(121.8307475680278), 2025: np.float64(8.67652869050437)}"
1.0,0,2.0,2.5,20,1.209026358782715,39.39393939393939,2.5184720088619024,33,-5.171040517055949,0.4870338958967885,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(108.19154802732653), 2006: np.float64(389.6163766361093), 2009: np.float64(126.31907304486435), 2011: np.float64(-2.3657529738918086), 2012: np.float64(-108.58459477873218), 2013: np.float64(120.58367474729775), 2015: np.float64(125.71206630983632), 2016: np.float64(-89.00426878956164), 2017: np.float64(10.073060126926464), 2018: np.float64(74.9563154759346), 2019: np.float64(-239.9747608282661), 2020: np.float64(-106.92616533494252), 2021: np.float64(-72.74251557765531), 2024: np.float64(121.61493250895688), 2025: np.float64(8.66115879752374)}"
1.0,0,2.0,2.5,25,1.2542238219785948,39.39393939393939,3.0709677903044628,33,-4.7095994432561765,0.652065600759716,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(108.19154802732653), 2006: np.float64(394.9706231217513), 2009: np.float64(126.38484265736174), 2011: np.float64(-2.366984732901805), 2012: np.float64(-108.64113071229816), 2013: np.float64(120.64645815261001), 2015: np.float64(125.7775198766505), 2016: np.float64(-89.05060998038742), 2017: np.float64(10.078304792242974), 2018: np.float64(126.31597241583471), 2019: np.float64(-241.2680403749888), 2020: np.float64(-107.50241519621913), 2021: np.float64(-73.13454183595445), 2024: np.float64(122.27034353737935), 2025: np.float64(8.70783578757505)}"
1.0,0,2.0,2.5,30,1.2773617265023354,39.39393939393939,3.3580860321533734,33,-4.709599443256187,0.7130300724325749,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(108.19154802732653), 2006: np.float64(423.63169982363627), 2009: np.float64(126.73690487816049), 2011: np.float64(-2.373578291782289), 2012: np.float64(-108.94376540285477), 2013: np.float64(120.98253532053324), 2015: np.float64(126.12789031699178), 2016: np.float64(-89.29867260288216), 2017: np.float64(10.106379285136583), 2018: np.float64(126.66784278918023), 2019: np.float64(-241.94012541553786), 2020: np.float64(-107.80187783936067), 2021: np.float64(-73.33826807934318), 2024: np.float64(122.61094425957424), 2025: np.float64(8.732092652095076)}"
1.0,0,2.0,3.0,0,1.2749096094727292,30.303030303030305,3.365433756331429,33,-4.155284618467966,0.8099165437125336,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(132.62194674113147), 2006: np.float64(473.6249855867451), 2009: np.float64(-2.1705117980052657), 2011: np.float64(-2.3611962569655227), 2012: np.float64(-108.37544814912944), 2013: np.float64(163.09604304415956), 2015: np.float64(156.5413255285634), 2016: np.float64(-63.514187165586435), 2017: np.float64(42.084460861506), 2018: np.float64(157.35204794128146), 2019: np.float64(-244.37763024244686), 2020: np.float64(-108.88796307277114), 2021: np.float64(-74.07713841816572), 2024: np.float64(149.5989518297961), 2025: np.float64(-120.32936429143376)}"
1.0,0,2.0,3.0,20,1.1874677473051278,33.33333333333333,2.277859412482117,33,-4.883862065479063,0.46640535337450806,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(132.62194674113147), 2006: np.float64(480.02564490223784), 2009: np.float64(-2.1718486681655405), 2011: np.float64(-2.3626505742474606), 2012: np.float64(-108.44219918124551), 2013: np.float64(141.66242468231857), 2015: np.float64(140.45858024035246), 2016: np.float64(-63.327305126213986), 2017: np.float64(41.96063293860138), 2018: np.float64(75.52842190012093), 2019: np.float64(-241.80637570208557), 2020: np.float64(-107.74228263891234), 2021: np.float64(-73.29772510482066), 2024: np.float64(148.02492484645873), 2025: np.float64(-119.06330150178243)}"
1.0,0,2.0,3.0,25,1.285881355865124,33.33333333333333,3.4994508041768992,33,-4.3760536969482935,0.7996818701327394,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(132.62194674113147), 2006: np.float64(511.12180451796775), 2009: np.float64(-2.1783435503081914), 2011: np.float64(-2.3697160467405167), 2012: np.float64(-108.76649401508722), 2013: np.float64(163.68453457499706), 2015: np.float64(157.10616599054015), 2016: np.float64(-63.74336232236729), 2017: np.float64(42.23631217766672), 2018: np.float64(133.1044393736017), 2019: np.float64(-244.69447473653332), 2020: np.float64(-109.02914028092097), 2021: np.float64(-74.17318212487565), 2024: np.float64(149.79291231693787), 2025: np.float64(-120.48537569278353)}"
1.0,0,2.0,3.0,30,1.3279217084924095,33.33333333333333,4.027379702217798,33,-4.155284618467972,0.9692187351784025,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(132.62194674113147), 2006: np.float64(540.1744903895624), 2009: np.float64(-2.1844116234398987), 2011: np.float64(-2.3763172140683086), 2012: np.float64(-109.06947792222599), 2013: np.float64(164.14050017610253), 2015: np.float64(157.54380664852445), 2016: np.float64(-63.9209281540646), 2017: np.float64(42.3539671871676), 2018: np.float64(158.35972087822458), 2019: np.float64(-245.94260971116972), 2020: np.float64(-109.5852749602417), 2021: np.float64(-74.55152390349495), 2024: np.float64(150.55697441117485), 2025: np.float64(-121.09994621586661)}"
1.0,0,2.0,3.5,0,1.2687209441517562,27.27272727272727,3.3670518870431954,33,-5.595845252073176,0.6017056825857994,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(157.05234545493644), 2006: np.float64(526.1678996445819), 2009: np.float64(-2.186588786313764), 2011: np.float64(-2.378685645713462), 2012: np.float64(-109.17818546409035), 2013: np.float64(172.96478512543842), 2015: np.float64(179.63252536045192), 2016: np.float64(-37.95926099077316), 2017: np.float64(63.02016345341329), 2018: np.float64(-24.439691332626968), 2019: np.float64(-243.7810825788395), 2020: np.float64(-108.62215781104737), 2021: np.float64(-73.89630949447806), 2024: np.float64(174.92362625834264), 2025: np.float64(-120.33124798342635)}"
1.0,0,2.0,3.5,20,1.2612171801671341,33.33333333333333,3.1779692320357267,33,-4.702749384818091,0.6757683584617926,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(157.05234545493644), 2006: np.float64(426.8567580923378), 2009: np.float64(-2.165846219778064), 2011: np.float64(-2.356120796948778), 2012: np.float64(-108.14249197182944), 2013: np.float64(141.2709050497289), 2015: np.float64(140.07038773374333), 2016: np.float64(-37.35842323180803), 2017: np.float64(62.02264946629498), 2018: np.float64(75.64891723893565), 2019: np.float64(-242.19214493219494), 2020: np.float64(-107.9141708172251), 2021: np.float64(-73.41466166987341), 2024: np.float64(222.81290013571981), 2025: np.float64(-120.11113382293037)}"
1.0,0,2.0,3.5,25,1.414024386968715,33.33333333333333,5.118616039563087,33,-4.193974087468699,1.2204691618999635,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(157.05234545493644), 2006: np.float64(547.7836798669265), 2009: np.float64(-2.191103554269051), 2011: np.float64(-2.383597046428671), 2012: np.float64(-109.40361155985877), 2013: np.float64(173.32191485836546), 2015: np.float64(180.003422336738), 2016: np.float64(-38.03763752695606), 2017: np.float64(63.15028458834152), 2018: np.float64(134.85463668837718), 2019: np.float64(-247.91197532959924), 2020: np.float64(-110.46277021430237), 2021: np.float64(-75.14848922052356), 2024: np.float64(177.88772311115528), 2025: np.float64(-122.3702719910577)}"
1.0,0,2.0,3.5,30,1.320493447543379,30.303030303030305,4.029008195340145,33,-5.5958452520731585,0.7199999309929936,"{2002: np.float64(-102.74269478831123), 2003: np.float64(-104.64304095077074), 2004: np.float64(-6.897210766454205), 2005: np.float64(157.05234545493644), 2006: np.float64(593.2103368569971), 2009: np.float64(-2.2005915678029124), 2011: np.float64(-2.3939186037972053), 2012: np.float64(-109.87735591808904), 2013: np.float64(174.07244108095637), 2015: np.float64(180.78288111856727), 2016: np.float64(-38.20234978756501), 2017: np.float64(63.423740744110106), 2018: np.float64(-24.59620162826878), 2019: np.float64(-245.3422417926369), 2020: np.float64(-109.31776749780161), 2021: np.float64(-74.36953696238722), 2024: np.float64(176.0438265132404), 2025: np.float64(-121.10184197090821)}"
1.0,3,1.2,2.5,0,1.6628004906231133,38.70967741935484,10.18207210574327,31,-6.001090354853317,1.696703682774686,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(180.03067458972092), 2006: np.float64(609.4159711284913), 2009: np.float64(216.29240952389932), 2011: np.float64(-4.083578692692575), 2012: np.float64(-115.59755574734771), 2013: np.float64(99.27480569091165), 2015: np.float64(216.38342368967844), 2016: np.float64(106.30572060928674), 2017: np.float64(91.52300017347389), 2018: np.float64(224.6659094653034), 2019: np.float64(-419.3821934372389), 2020: np.float64(-135.77419735537745), 2021: np.float64(-128.94806893337952), 2024: np.float64(214.58669650907265), 2025: np.float64(88.05559249735045)}"
1.0,3,1.2,2.5,20,1.5674803763378289,38.70967741935484,8.636061721068774,31,-6.0010903548533525,1.4390821018191138,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(180.03067458972092), 2006: np.float64(545.2565769631774), 2009: np.float64(214.9788918317175), 2011: np.float64(-4.058779612262173), 2012: np.float64(-114.89554574625085), 2013: np.float64(98.67192178042232), 2015: np.float64(215.0693532794551), 2016: np.float64(105.66013880127139), 2017: np.float64(90.96719204209273), 2018: np.float64(132.576863991073), 2019: np.float64(-413.4976678169612), 2020: np.float64(-133.86909323933938), 2021: np.float64(-127.13874505840823), 2024: np.float64(211.57574150636012), 2025: np.float64(86.82004793163453)}"
1.0,3,1.2,2.5,25,1.6628004906231133,38.70967741935484,10.18207210574327,31,-6.001090354853317,1.696703682774686,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(180.03067458972092), 2006: np.float64(609.4159711284913), 2009: np.float64(216.29240952389932), 2011: np.float64(-4.083578692692575), 2012: np.float64(-115.59755574734771), 2013: np.float64(99.27480569091165), 2015: np.float64(216.38342368967844), 2016: np.float64(106.30572060928674), 2017: np.float64(91.52300017347389), 2018: np.float64(224.6659094653034), 2019: np.float64(-419.3821934372389), 2020: np.float64(-135.77419735537745), 2021: np.float64(-128.94806893337952), 2024: np.float64(214.58669650907265), 2025: np.float64(88.05559249735045)}"
1.0,3,1.2,2.5,30,1.6628004906231133,38.70967741935484,10.18207210574327,31,-6.001090354853317,1.696703682774686,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(180.03067458972092), 2006: np.float64(609.4159711284913), 2009: np.float64(216.29240952389932), 2011: np.float64(-4.083578692692575), 2012: np.float64(-115.59755574734771), 2013: np.float64(99.27480569091165), 2015: np.float64(216.38342368967844), 2016: np.float64(106.30572060928674), 2017: np.float64(91.52300017347389), 2018: np.float64(224.6659094653034), 2019: np.float64(-419.3821934372389), 2020: np.float64(-135.77419735537745), 2021: np.float64(-128.94806893337952), 2024: np.float64(214.58669650907265), 2025: np.float64(88.05559249735045)}"
1.0,3,1.2,3.0,0,1.7211525950073379,32.25806451612903,11.339582892536262,31,-6.001090354853332,1.8895870953460097,"{2002: np.float64(-104.61115798051863), 2003: np.float64(-108.44154221352332), 2004: np.float64(-11.488698942783664), 2005: np.float64(220.68400007888627), 2006: np.float64(808.2036164472), 2009: np.float64(-3.7610729737213116), 2011: np.float64(-4.090922063688443), 2012: np.float64(-115.80543119238014), 2013: np.float64(172.71590744964237), 2015: np.float64(271.1775337801292), 2016: np.float64(153.57678636030818), 2017: np.float64(150.07875427183373), 2018: np.float64(283.35250302261954), 2019: np.float64(-430.8574445733693), 2020: np.float64(-139.4892883555218), 2021: np.float64(-132.4763815267253), 2024: np.float64(266.30061808295073), 2025: np.float64(-141.10949041771235)}"
