entry_time,exit_time,direction,entry,exit,result,pnl_pct,dollar_pnl,equity
2025-11-19 12:00:00-05:00,2025-11-20 09:30:00-05:00,short,8.11,8.14585498316862,SL,-0.442,-302.21,10450.64
2025-11-20 15:30:00-05:00,2025-11-21 10:30:00-05:00,short,8.06,7.968637768923259,SL,1.134,529.6,10980.24
2025-12-01 14:30:00-05:00,2025-12-03 15:30:00-05:00,long,8.275,8.30618677071697,SL,0.377,141.03,11121.27
2025-12-05 09:30:00-05:00,2025-12-08 12:00:00-05:00,long,8.33,8.315461953506805,SL,-0.175,-163.78,10957.49
2025-12-10 15:00:00-05:00,2025-12-11 09:30:00-05:00,long,8.345,8.329049530650888,SL,-0.191,-170.46,10787.03
2025-12-11 14:00:00-05:00,2025-12-12 10:30:00-05:00,long,8.35,8.332595358837233,SL,-0.208,-177.14,10609.89
2025-12-12 15:30:00-05:00,2025-12-15 09:30:00-05:00,long,8.355,8.337504258928156,SL,-0.209,-174.75,10435.14
2025-12-16 15:00:00-05:00,2025-12-17 09:30:00-05:00,short,8.155,8.179812883538515,SL,-0.304,-221.36,10213.77
2026-01-02 15:30:00-05:00,2026-01-05 09:30:00-05:00,long,8.405,8.466346659022959,SL,0.73,311.46,10525.24
2026-01-07 10:30:00-05:00,2026-01-07 11:30:00-05:00,long,8.46,8.446668388619416,SL,-0.158,-146.08,10379.15
2026-01-12 12:30:00-05:00,2026-01-13 09:30:00-05:00,long,8.475,8.50210358216433,SL,0.32,103.69,10482.84
2026-01-14 15:30:00-05:00,2026-01-15 09:30:00-05:00,long,8.52,8.50034609008755,SL,-0.231,-183.81,10299.04
2026-01-21 14:30:00-05:00,2026-01-22 09:30:00-05:00,short,8.265,8.290466546430855,SL,-0.308,-220.46,10078.57
2026-01-23 15:30:00-05:00,2026-01-26 09:30:00-05:00,short,8.295,8.307693738669006,SL,-0.153,-137.59,9940.99
2026-01-28 15:30:00-05:00,2026-01-29 09:30:00-05:00,short,8.275,8.292347571967769,SL,-0.21,-163.85,9777.14
2026-02-04 15:30:00-05:00,2026-02-05 10:00:00-05:00,short,8.1,7.997119612636383,SL,1.27,562.25,10339.39
2026-02-10 13:30:00-05:00,2026-02-11 09:30:00-05:00,short,8.075,8.094233226778348,SL,-0.238,-185.17,10154.22
2026-02-11 12:00:00-05:00,2026-02-12 10:30:00-05:00,short,8.06,8.024621416775782,SL,0.439,161.93,10316.15
2026-02-12 10:30:00-05:00,2026-02-13 09:30:00-05:00,short,8.02,7.964223535562895,SL,0.695,296.83,10612.98
2026-03-05 12:30:00-05:00,2026-03-06 11:30:00-05:00,short,7.56,7.498213755449496,SL,0.817,370.01,10982.99
2026-03-06 11:30:00-05:00,2026-03-09 09:30:00-04:00,short,7.49,7.233526804250495,SL,3.424,1814.5,12797.49
2026-03-12 15:30:00-04:00,2026-03-13 09:30:00-04:00,short,7.455,7.495782770098205,SL,-0.547,-426.83,12370.66
