adx,pb_pct,vol_mult,min_body,tp_mult,trail_dist,max_bars,risk_pct,trades,wr,pf,net_pct,final_eq,max_dd,calmar
19,0.4,0.5,0.15,7.0,0.2,25,1.5,14,50.0,1.996,11.29,11129.4,-6.32,1.788
19,0.4,0.5,0.15,7.0,0.2,30,1.5,14,42.9,1.491,7.16,10715.96,-9.8,0.731
19,0.4,0.5,0.15,7.0,0.3,20,1.5,14,64.3,2.056,10.78,11078.06,-5.42,1.991
19,0.4,0.5,0.15,7.0,0.3,25,1.5,14,50.0,1.971,10.99,11099.01,-6.32,1.74
19,0.4,0.5,0.15,7.0,0.3,30,1.5,14,42.9,1.472,6.87,10686.7,-9.8,0.701
19,0.4,0.5,0.15,7.0,0.4,20,1.5,14,64.3,2.036,10.56,11055.79,-5.42,1.95
19,0.4,0.5,0.15,7.0,0.4,25,1.5,14,50.0,1.946,10.69,11068.68,-6.32,1.692
19,0.4,0.5,0.15,7.0,0.4,30,1.5,14,42.9,1.453,6.57,10657.5,-9.8,0.671
19,0.4,0.5,0.15,7.0,0.2,20,2.0,14,64.3,2.119,13.05,11304.57,-5.77,2.261
19,0.4,0.5,0.15,7.0,0.2,25,2.0,14,50.0,2.101,14.15,11414.59,-6.66,2.125
19,0.4,0.5,0.15,7.0,0.2,30,2.0,14,42.9,1.554,9.17,10917.15,-10.73,0.855
19,0.4,0.5,0.15,7.0,0.3,20,2.0,14,64.3,2.1,12.8,11280.08,-5.77,2.218
19,0.4,0.5,0.15,7.0,0.3,25,2.0,14,50.0,2.075,13.79,11379.03,-6.66,2.071
19,0.4,0.5,0.15,7.0,0.3,30,2.0,14,42.9,1.534,8.83,10883.13,-10.73,0.823
19,0.4,0.5,0.15,7.0,0.4,20,2.0,14,64.3,2.081,12.56,11255.62,-5.77,2.176
19,0.4,0.5,0.15,7.0,0.4,25,2.0,14,50.0,2.049,13.44,11343.54,-6.66,2.018
19,0.4,0.5,0.15,7.0,0.4,30,2.0,14,42.9,1.515,8.49,10849.19,-10.73,0.792
19,0.4,0.5,0.15,7.0,0.2,20,2.5,14,64.3,2.112,13.8,11379.74,-5.74,2.404
19,0.4,0.5,0.15,7.0,0.2,25,2.5,14,50.0,2.137,15.49,11549.04,-6.6,2.348
19,0.4,0.5,0.15,7.0,0.2,30,2.5,14,42.9,1.594,10.32,11031.6,-10.78,0.957
19,0.4,0.5,0.15,7.0,0.3,20,2.5,14,64.3,2.094,13.55,11355.09,-5.74,2.361
19,0.4,0.5,0.15,7.0,0.3,25,2.5,14,50.0,2.111,15.11,11511.25,-6.6,2.291
19,0.4,0.5,0.15,7.0,0.3,30,2.5,14,42.9,1.575,9.96,10995.5,-10.78,0.923
19,0.4,0.5,0.15,7.0,0.4,20,2.5,14,64.3,2.076,13.3,11330.47,-5.74,2.318
19,0.4,0.5,0.15,7.0,0.4,25,2.5,14,50.0,2.086,14.74,11473.55,-6.6,2.234
19,0.4,0.5,0.15,7.0,0.4,30,2.5,14,42.9,1.555,9.59,10959.49,-10.78,0.89
19,0.4,0.5,0.15,8.0,0.2,20,1.5,14,64.3,2.151,11.79,11178.83,-5.42,2.177
19,0.4,0.5,0.15,8.0,0.2,25,1.5,14,50.0,2.064,12.08,11208.06,-6.32,1.912
19,0.4,0.5,0.15,8.0,0.2,30,1.5,14,42.9,1.542,7.92,10791.7,-9.8,0.808
19,0.4,0.5,0.15,8.0,0.3,20,1.5,14,64.3,2.125,11.5,11150.4,-5.42,2.124
19,0.4,0.5,0.15,8.0,0.3,25,1.5,14,50.0,2.033,11.71,11171.49,-6.32,1.854
19,0.4,0.5,0.15,8.0,0.3,30,1.5,14,42.9,1.519,7.56,10756.48,-9.8,0.772
19,0.4,0.5,0.15,8.0,0.4,20,1.5,14,64.3,2.1,11.22,11122.03,-5.42,2.072
19,0.4,0.5,0.15,8.0,0.4,25,1.5,14,50.0,2.003,11.35,11135.0,-6.32,1.797
19,0.4,0.5,0.15,8.0,0.4,30,1.5,14,42.9,1.496,7.21,10721.36,-9.8,0.736
19,0.4,0.5,0.15,8.0,0.2,20,2.0,14,64.3,2.207,14.1,11409.78,-5.77,2.443
19,0.4,0.5,0.15,8.0,0.2,25,2.0,14,50.0,2.181,15.21,11520.83,-6.66,2.284
19,0.4,0.5,0.15,8.0,0.2,30,2.0,14,42.9,1.614,10.19,11018.75,-10.73,0.95
19,0.4,0.5,0.15,8.0,0.3,20,2.0,14,64.3,2.182,13.79,11378.98,-5.77,2.389
19,0.4,0.5,0.15,8.0,0.3,25,2.0,14,50.0,2.151,14.79,11478.79,-6.66,2.221
19,0.4,0.5,0.15,8.0,0.3,30,2.0,14,42.9,1.591,9.79,10978.55,-10.73,0.912
19,0.4,0.5,0.15,8.0,0.4,20,2.0,14,64.3,2.158,13.48,11348.24,-5.77,2.336
19,0.4,0.5,0.15,8.0,0.4,25,2.0,14,50.0,2.12,14.37,11436.88,-6.66,2.158
19,0.4,0.5,0.15,8.0,0.4,30,2.0,14,42.9,1.568,9.38,10938.46,-10.73,0.875
19,0.4,0.5,0.15,8.0,0.2,20,2.5,14,64.3,2.206,15.0,11500.28,-5.74,2.614
19,0.4,0.5,0.15,8.0,0.2,25,2.5,14,50.0,2.223,16.71,11671.37,-6.6,2.534
19,0.4,0.5,0.15,8.0,0.2,30,2.5,14,42.9,1.66,11.48,11148.45,-10.78,1.065
19,0.4,0.5,0.15,8.0,0.3,20,2.5,14,64.3,2.183,14.69,11469.23,-5.74,2.56
19,0.4,0.5,0.15,8.0,0.3,25,2.5,14,50.0,2.193,16.27,11626.96,-6.6,2.466
19,0.4,0.5,0.15,8.0,0.3,30,2.5,14,42.9,1.637,11.06,11106.03,-10.78,1.026
19,0.4,0.5,0.15,8.0,0.4,20,2.5,14,64.3,2.16,14.38,11438.25,-5.74,2.506
19,0.4,0.5,0.15,8.0,0.4,25,2.5,14,50.0,2.164,15.83,11582.69,-6.6,2.399
19,0.4,0.5,0.15,8.0,0.4,30,2.5,14,42.9,1.614,10.64,11063.74,-10.78,0.987
19,0.4,0.5,0.15,9.0,0.2,20,1.5,14,64.3,2.227,12.58,11258.22,-5.42,2.323
19,0.4,0.5,0.15,9.0,0.2,25,1.5,14,50.0,2.132,12.88,11287.66,-6.32,2.038
19,0.4,0.5,0.15,9.0,0.2,30,1.5,14,42.9,1.594,8.68,10868.34,-9.8,0.886
19,0.4,0.5,0.15,9.0,0.3,20,1.5,14,64.3,2.201,12.3,11229.59,-5.42,2.271
19,0.4,0.5,0.15,9.0,0.3,25,1.5,14,50.0,2.102,12.51,11250.82,-6.32,1.98
19,0.4,0.5,0.15,9.0,0.3,30,1.5,14,42.9,1.571,8.33,10832.87,-9.8,0.85
19,0.4,0.5,0.15,9.0,0.4,20,1.5,14,64.3,2.175,12.01,11201.02,-5.42,2.218
19,0.4,0.5,0.15,9.0,0.4,25,1.5,14,50.0,2.072,12.14,11214.08,-6.32,1.922
19,0.4,0.5,0.15,9.0,0.4,30,1.5,14,42.9,1.548,7.97,10797.5,-9.8,0.814
19,0.4,0.5,0.15,9.0,0.2,20,2.0,14,64.3,2.294,15.16,11515.94,-5.77,2.627
19,0.4,0.5,0.15,9.0,0.2,25,2.0,14,50.0,2.261,16.28,11628.02,-6.66,2.445
19,0.4,0.5,0.15,9.0,0.2,30,2.0,14,42.9,1.675,11.21,11121.28,-10.73,1.045
19,0.4,0.5,0.15,9.0,0.3,20,2.0,14,64.3,2.27,14.85,11484.85,-5.77,2.573
19,0.4,0.5,0.15,9.0,0.3,25,2.0,14,50.0,2.231,15.86,11585.59,-6.66,2.382
19,0.4,0.5,0.15,9.0,0.3,30,2.0,14,42.9,1.652,10.81,11080.7,-10.73,1.008
19,0.4,0.5,0.15,9.0,0.4,20,2.0,14,64.3,2.246,14.54,11453.83,-5.77,2.519
19,0.4,0.5,0.15,9.0,0.4,25,2.0,14,50.0,2.201,15.43,11543.29,-6.66,2.318
19,0.4,0.5,0.15,9.0,0.4,30,2.0,14,42.9,1.629,10.4,11040.24,-10.73,0.97
19,0.4,0.5,0.15,9.0,0.2,20,2.5,14,64.3,2.299,16.22,11621.77,-5.74,2.826
19,0.4,0.5,0.15,9.0,0.2,25,2.5,14,50.0,2.31,17.95,11794.67,-6.6,2.721
19,0.4,0.5,0.15,9.0,0.2,30,2.5,14,42.9,1.726,12.66,11266.22,-10.78,1.174
19,0.4,0.5,0.15,9.0,0.3,20,2.5,14,64.3,2.277,15.9,11590.4,-5.74,2.771
19,0.4,0.5,0.15,9.0,0.3,25,2.5,14,50.0,2.28,17.5,11749.79,-6.6,2.653
19,0.4,0.5,0.15,9.0,0.3,30,2.5,14,42.9,1.703,12.23,11223.36,-10.78,1.135
19,0.4,0.5,0.15,9.0,0.4,20,2.5,14,64.3,2.254,15.59,11559.08,-5.74,2.716
19,0.4,0.5,0.15,9.0,0.4,25,2.5,14,50.0,2.25,17.05,11705.05,-6.6,2.585
19,0.4,0.5,0.15,9.0,0.4,30,2.5,14,42.9,1.68,11.81,11180.62,-10.78,1.095
19,0.4,0.5,0.2,7.0,0.2,20,1.5,14,64.3,2.076,11.0,11100.37,-5.42,2.032
19,0.4,0.5,0.2,7.0,0.2,25,1.5,14,50.0,1.996,11.29,11129.4,-6.32,1.788
19,0.4,0.5,0.2,7.0,0.2,30,1.5,14,42.9,1.491,7.16,10715.96,-9.8,0.731
19,0.4,0.5,0.2,7.0,0.3,20,1.5,14,64.3,2.056,10.78,11078.06,-5.42,1.991
19,0.4,0.5,0.2,7.0,0.3,25,1.5,14,50.0,1.971,10.99,11099.01,-6.32,1.74
19,0.4,0.5,0.2,7.0,0.3,30,1.5,14,42.9,1.472,6.87,10686.7,-9.8,0.701
19,0.4,0.5,0.2,7.0,0.4,20,1.5,14,64.3,2.036,10.56,11055.79,-5.42,1.95
19,0.4,0.5,0.2,7.0,0.4,25,1.5,14,50.0,1.946,10.69,11068.68,-6.32,1.692
19,0.4,0.5,0.2,7.0,0.4,30,1.5,14,42.9,1.453,6.57,10657.5,-9.8,0.671
19,0.4,0.5,0.2,7.0,0.2,20,2.0,14,64.3,2.119,13.05,11304.57,-5.77,2.261
19,0.4,0.5,0.2,7.0,0.2,25,2.0,14,50.0,2.101,14.15,11414.59,-6.66,2.125
19,0.4,0.5,0.2,7.0,0.2,30,2.0,14,42.9,1.554,9.17,10917.15,-10.73,0.855
19,0.4,0.5,0.2,7.0,0.3,20,2.0,14,64.3,2.1,12.8,11280.08,-5.77,2.218
19,0.4,0.5,0.2,7.0,0.3,25,2.0,14,50.0,2.075,13.79,11379.03,-6.66,2.071
19,0.4,0.5,0.2,7.0,0.3,30,2.0,14,42.9,1.534,8.83,10883.13,-10.73,0.823
19,0.4,0.5,0.2,7.0,0.4,20,2.0,14,64.3,2.081,12.56,11255.62,-5.77,2.176
19,0.4,0.5,0.2,7.0,0.4,25,2.0,14,50.0,2.049,13.44,11343.54,-6.66,2.018
19,0.4,0.5,0.2,7.0,0.4,30,2.0,14,42.9,1.515,8.49,10849.19,-10.73,0.792
19,0.4,0.5,0.2,7.0,0.2,20,2.5,14,64.3,2.112,13.8,11379.74,-5.74,2.404
19,0.4,0.5,0.2,7.0,0.2,25,2.5,14,50.0,2.137,15.49,11549.04,-6.6,2.348
19,0.4,0.5,0.2,7.0,0.2,30,2.5,14,42.9,1.594,10.32,11031.6,-10.78,0.957
19,0.4,0.5,0.2,7.0,0.3,20,2.5,14,64.3,2.094,13.55,11355.09,-5.74,2.361
19,0.4,0.5,0.2,7.0,0.3,25,2.5,14,50.0,2.111,15.11,11511.25,-6.6,2.291
19,0.4,0.5,0.2,7.0,0.3,30,2.5,14,42.9,1.575,9.96,10995.5,-10.78,0.923
19,0.4,0.5,0.2,7.0,0.4,20,2.5,14,64.3,2.076,13.3,11330.47,-5.74,2.318
19,0.4,0.5,0.2,7.0,0.4,25,2.5,14,50.0,2.086,14.74,11473.55,-6.6,2.234
19,0.4,0.5,0.2,7.0,0.4,30,2.5,14,42.9,1.555,9.59,10959.49,-10.78,0.89
19,0.4,0.5,0.2,8.0,0.2,20,1.5,14,64.3,2.151,11.79,11178.83,-5.42,2.177
19,0.4,0.5,0.2,8.0,0.2,25,1.5,14,50.0,2.064,12.08,11208.06,-6.32,1.912
19,0.4,0.5,0.2,8.0,0.2,30,1.5,14,42.9,1.542,7.92,10791.7,-9.8,0.808
19,0.4,0.5,0.2,8.0,0.3,20,1.5,14,64.3,2.125,11.5,11150.4,-5.42,2.124
19,0.4,0.5,0.2,8.0,0.3,25,1.5,14,50.0,2.033,11.71,11171.49,-6.32,1.854
19,0.4,0.5,0.2,8.0,0.3,30,1.5,14,42.9,1.519,7.56,10756.48,-9.8,0.772
19,0.4,0.5,0.2,8.0,0.4,20,1.5,14,64.3,2.1,11.22,11122.03,-5.42,2.072
19,0.4,0.5,0.2,8.0,0.4,25,1.5,14,50.0,2.003,11.35,11135.0,-6.32,1.797
19,0.4,0.5,0.2,8.0,0.4,30,1.5,14,42.9,1.496,7.21,10721.36,-9.8,0.736
19,0.4,0.5,0.2,8.0,0.2,20,2.0,14,64.3,2.207,14.1,11409.78,-5.77,2.443
19,0.4,0.5,0.2,8.0,0.2,25,2.0,14,50.0,2.181,15.21,11520.83,-6.66,2.284
19,0.4,0.5,0.2,8.0,0.2,30,2.0,14,42.9,1.614,10.19,11018.75,-10.73,0.95
19,0.4,0.5,0.2,8.0,0.3,20,2.0,14,64.3,2.182,13.79,11378.98,-5.77,2.389
19,0.4,0.5,0.2,8.0,0.3,25,2.0,14,50.0,2.151,14.79,11478.79,-6.66,2.221
19,0.4,0.5,0.2,8.0,0.3,30,2.0,14,42.9,1.591,9.79,10978.55,-10.73,0.912
19,0.4,0.5,0.2,8.0,0.4,20,2.0,14,64.3,2.158,13.48,11348.24,-5.77,2.336
19,0.4,0.5,0.2,8.0,0.4,25,2.0,14,50.0,2.12,14.37,11436.88,-6.66,2.158
19,0.4,0.5,0.2,8.0,0.4,30,2.0,14,42.9,1.568,9.38,10938.46,-10.73,0.875
19,0.4,0.5,0.2,8.0,0.2,20,2.5,14,64.3,2.206,15.0,11500.28,-5.74,2.614
19,0.4,0.5,0.2,8.0,0.2,25,2.5,14,50.0,2.223,16.71,11671.37,-6.6,2.534
19,0.4,0.5,0.2,8.0,0.2,30,2.5,14,42.9,1.66,11.48,11148.45,-10.78,1.065
19,0.4,0.5,0.2,8.0,0.3,20,2.5,14,64.3,2.183,14.69,11469.23,-5.74,2.56
19,0.4,0.5,0.2,8.0,0.3,25,2.5,14,50.0,2.193,16.27,11626.96,-6.6,2.466
19,0.4,0.5,0.2,8.0,0.3,30,2.5,14,42.9,1.637,11.06,11106.03,-10.78,1.026
19,0.4,0.5,0.2,8.0,0.4,20,2.5,14,64.3,2.16,14.38,11438.25,-5.74,2.506
19,0.4,0.5,0.2,8.0,0.4,25,2.5,14,50.0,2.164,15.83,11582.69,-6.6,2.399
19,0.4,0.5,0.2,8.0,0.4,30,2.5,14,42.9,1.614,10.64,11063.74,-10.78,0.987
19,0.4,0.5,0.2,9.0,0.2,20,1.5,14,64.3,2.227,12.58,11258.22,-5.42,2.323
19,0.4,0.5,0.2,9.0,0.2,25,1.5,14,50.0,2.132,12.88,11287.66,-6.32,2.038
19,0.4,0.5,0.2,9.0,0.2,30,1.5,14,42.9,1.594,8.68,10868.34,-9.8,0.886
19,0.4,0.5,0.2,9.0,0.3,20,1.5,14,64.3,2.201,12.3,11229.59,-5.42,2.271
19,0.4,0.5,0.2,9.0,0.3,25,1.5,14,50.0,2.102,12.51,11250.82,-6.32,1.98
19,0.4,0.5,0.2,9.0,0.3,30,1.5,14,42.9,1.571,8.33,10832.87,-9.8,0.85
19,0.4,0.5,0.2,9.0,0.4,20,1.5,14,64.3,2.175,12.01,11201.02,-5.42,2.218
19,0.4,0.5,0.2,9.0,0.4,25,1.5,14,50.0,2.072,12.14,11214.08,-6.32,1.922
19,0.4,0.5,0.2,9.0,0.4,30,1.5,14,42.9,1.548,7.97,10797.5,-9.8,0.814
19,0.4,0.5,0.2,9.0,0.2,20,2.0,14,64.3,2.294,15.16,11515.94,-5.77,2.627
19,0.4,0.5,0.2,9.0,0.2,25,2.0,14,50.0,2.261,16.28,11628.02,-6.66,2.445
19,0.4,0.5,0.2,9.0,0.2,30,2.0,14,42.9,1.675,11.21,11121.28,-10.73,1.045
19,0.4,0.5,0.2,9.0,0.3,20,2.0,14,64.3,2.27,14.85,11484.85,-5.77,2.573
19,0.4,0.5,0.2,9.0,0.3,25,2.0,14,50.0,2.231,15.86,11585.59,-6.66,2.382
19,0.4,0.5,0.2,9.0,0.3,30,2.0,14,42.9,1.652,10.81,11080.7,-10.73,1.008
19,0.4,0.5,0.2,9.0,0.4,20,2.0,14,64.3,2.246,14.54,11453.83,-5.77,2.519
19,0.4,0.5,0.2,9.0,0.4,25,2.0,14,50.0,2.201,15.43,11543.29,-6.66,2.318
19,0.4,0.5,0.2,9.0,0.4,30,2.0,14,42.9,1.629,10.4,11040.24,-10.73,0.97
19,0.4,0.5,0.2,9.0,0.2,20,2.5,14,64.3,2.299,16.22,11621.77,-5.74,2.826
19,0.4,0.5,0.2,9.0,0.2,25,2.5,14,50.0,2.31,17.95,11794.67,-6.6,2.721
19,0.4,0.5,0.2,9.0,0.2,30,2.5,14,42.9,1.726,12.66,11266.22,-10.78,1.174
19,0.4,0.5,0.2,9.0,0.3,20,2.5,14,64.3,2.277,15.9,11590.4,-5.74,2.771
19,0.4,0.5,0.2,9.0,0.3,25,2.5,14,50.0,2.28,17.5,11749.79,-6.6,2.653
19,0.4,0.5,0.2,9.0,0.3,30,2.5,14,42.9,1.703,12.23,11223.36,-10.78,1.135
19,0.4,0.5,0.2,9.0,0.4,20,2.5,14,64.3,2.254,15.59,11559.08,-5.74,2.716
19,0.4,0.5,0.2,9.0,0.4,25,2.5,14,50.0,2.25,17.05,11705.05,-6.6,2.585
19,0.4,0.5,0.2,9.0,0.4,30,2.5,14,42.9,1.68,11.81,11180.62,-10.78,1.095
19,0.4,0.6,0.15,7.0,0.2,20,1.5,14,64.3,2.076,11.0,11100.37,-5.42,2.032
19,0.4,0.6,0.15,7.0,0.2,25,1.5,14,50.0,1.996,11.29,11129.4,-6.32,1.788
19,0.4,0.6,0.15,7.0,0.2,30,1.5,14,42.9,1.491,7.16,10715.96,-9.8,0.731
19,0.4,0.6,0.15,7.0,0.3,20,1.5,14,64.3,2.056,10.78,11078.06,-5.42,1.991
19,0.4,0.6,0.15,7.0,0.3,25,1.5,14,50.0,1.971,10.99,11099.01,-6.32,1.74
19,0.4,0.6,0.15,7.0,0.3,30,1.5,14,42.9,1.472,6.87,10686.7,-9.8,0.701
19,0.4,0.6,0.15,7.0,0.4,20,1.5,14,64.3,2.036,10.56,11055.79,-5.42,1.95
19,0.4,0.6,0.15,7.0,0.4,25,1.5,14,50.0,1.946,10.69,11068.68,-6.32,1.692
19,0.4,0.6,0.15,7.0,0.4,30,1.5,14,42.9,1.453,6.57,10657.5,-9.8,0.671
19,0.4,0.6,0.15,7.0,0.2,20,2.0,14,64.3,2.119,13.05,11304.57,-5.77,2.261
19,0.4,0.6,0.15,7.0,0.2,25,2.0,14,50.0,2.101,14.15,11414.59,-6.66,2.125
19,0.4,0.6,0.15,7.0,0.2,30,2.0,14,42.9,1.554,9.17,10917.15,-10.73,0.855
19,0.4,0.6,0.15,7.0,0.3,20,2.0,14,64.3,2.1,12.8,11280.08,-5.77,2.218
19,0.4,0.6,0.15,7.0,0.3,25,2.0,14,50.0,2.075,13.79,11379.03,-6.66,2.071
19,0.4,0.6,0.15,7.0,0.3,30,2.0,14,42.9,1.534,8.83,10883.13,-10.73,0.823
19,0.4,0.6,0.15,7.0,0.4,20,2.0,14,64.3,2.081,12.56,11255.62,-5.77,2.176
19,0.4,0.6,0.15,7.0,0.4,25,2.0,14,50.0,2.049,13.44,11343.54,-6.66,2.018
19,0.4,0.6,0.15,7.0,0.4,30,2.0,14,42.9,1.515,8.49,10849.19,-10.73,0.792
19,0.4,0.6,0.15,7.0,0.2,20,2.5,14,64.3,2.112,13.8,11379.74,-5.74,2.404
19,0.4,0.6,0.15,7.0,0.2,25,2.5,14,50.0,2.137,15.49,11549.04,-6.6,2.348
19,0.4,0.6,0.15,7.0,0.2,30,2.5,14,42.9,1.594,10.32,11031.6,-10.78,0.957
19,0.4,0.6,0.15,7.0,0.3,20,2.5,14,64.3,2.094,13.55,11355.09,-5.74,2.361
19,0.4,0.6,0.15,7.0,0.3,25,2.5,14,50.0,2.111,15.11,11511.25,-6.6,2.291
19,0.4,0.6,0.15,7.0,0.3,30,2.5,14,42.9,1.575,9.96,10995.5,-10.78,0.923
19,0.4,0.6,0.15,7.0,0.4,20,2.5,14,64.3,2.076,13.3,11330.47,-5.74,2.318
19,0.4,0.6,0.15,7.0,0.4,25,2.5,14,50.0,2.086,14.74,11473.55,-6.6,2.234
19,0.4,0.6,0.15,7.0,0.4,30,2.5,14,42.9,1.555,9.59,10959.49,-10.78,0.89
19,0.4,0.6,0.15,8.0,0.2,20,1.5,14,64.3,2.151,11.79,11178.83,-5.42,2.177
19,0.4,0.6,0.15,8.0,0.2,25,1.5,14,50.0,2.064,12.08,11208.06,-6.32,1.912
19,0.4,0.6,0.15,8.0,0.2,30,1.5,14,42.9,1.542,7.92,10791.7,-9.8,0.808
19,0.4,0.6,0.15,8.0,0.3,20,1.5,14,64.3,2.125,11.5,11150.4,-5.42,2.124
19,0.4,0.6,0.15,8.0,0.3,25,1.5,14,50.0,2.033,11.71,11171.49,-6.32,1.854
19,0.4,0.6,0.15,8.0,0.3,30,1.5,14,42.9,1.519,7.56,10756.48,-9.8,0.772
19,0.4,0.6,0.15,8.0,0.4,20,1.5,14,64.3,2.1,11.22,11122.03,-5.42,2.072
19,0.4,0.6,0.15,8.0,0.4,25,1.5,14,50.0,2.003,11.35,11135.0,-6.32,1.797
19,0.4,0.6,0.15,8.0,0.4,30,1.5,14,42.9,1.496,7.21,10721.36,-9.8,0.736
19,0.4,0.6,0.15,8.0,0.2,20,2.0,14,64.3,2.207,14.1,11409.78,-5.77,2.443
19,0.4,0.6,0.15,8.0,0.2,25,2.0,14,50.0,2.181,15.21,11520.83,-6.66,2.284
19,0.4,0.6,0.15,8.0,0.2,30,2.0,14,42.9,1.614,10.19,11018.75,-10.73,0.95
19,0.4,0.6,0.15,8.0,0.3,20,2.0,14,64.3,2.182,13.79,11378.98,-5.77,2.389
19,0.4,0.6,0.15,8.0,0.3,25,2.0,14,50.0,2.151,14.79,11478.79,-6.66,2.221
19,0.4,0.6,0.15,8.0,0.3,30,2.0,14,42.9,1.591,9.79,10978.55,-10.73,0.912
19,0.4,0.6,0.15,8.0,0.4,20,2.0,14,64.3,2.158,13.48,11348.24,-5.77,2.336
19,0.4,0.6,0.15,8.0,0.4,25,2.0,14,50.0,2.12,14.37,11436.88,-6.66,2.158
19,0.4,0.6,0.15,8.0,0.4,30,2.0,14,42.9,1.568,9.38,10938.46,-10.73,0.875
19,0.4,0.6,0.15,8.0,0.2,20,2.5,14,64.3,2.206,15.0,11500.28,-5.74,2.614
19,0.4,0.6,0.15,8.0,0.2,25,2.5,14,50.0,2.223,16.71,11671.37,-6.6,2.534
19,0.4,0.6,0.15,8.0,0.2,30,2.5,14,42.9,1.66,11.48,11148.45,-10.78,1.065
19,0.4,0.6,0.15,8.0,0.3,20,2.5,14,64.3,2.183,14.69,11469.23,-5.74,2.56
19,0.4,0.6,0.15,8.0,0.3,25,2.5,14,50.0,2.193,16.27,11626.96,-6.6,2.466
19,0.4,0.6,0.15,8.0,0.3,30,2.5,14,42.9,1.637,11.06,11106.03,-10.78,1.026
19,0.4,0.6,0.15,8.0,0.4,20,2.5,14,64.3,2.16,14.38,11438.25,-5.74,2.506
19,0.4,0.6,0.15,8.0,0.4,25,2.5,14,50.0,2.164,15.83,11582.69,-6.6,2.399
19,0.4,0.6,0.15,8.0,0.4,30,2.5,14,42.9,1.614,10.64,11063.74,-10.78,0.987
19,0.4,0.6,0.15,9.0,0.2,20,1.5,14,64.3,2.227,12.58,11258.22,-5.42,2.323
19,0.4,0.6,0.15,9.0,0.2,25,1.5,14,50.0,2.132,12.88,11287.66,-6.32,2.038
19,0.4,0.6,0.15,9.0,0.2,30,1.5,14,42.9,1.594,8.68,10868.34,-9.8,0.886
19,0.4,0.6,0.15,9.0,0.3,20,1.5,14,64.3,2.201,12.3,11229.59,-5.42,2.271
19,0.4,0.6,0.15,9.0,0.3,25,1.5,14,50.0,2.102,12.51,11250.82,-6.32,1.98
19,0.4,0.6,0.15,9.0,0.3,30,1.5,14,42.9,1.571,8.33,10832.87,-9.8,0.85
19,0.4,0.6,0.15,9.0,0.4,20,1.5,14,64.3,2.175,12.01,11201.02,-5.42,2.218
19,0.4,0.6,0.15,9.0,0.4,25,1.5,14,50.0,2.072,12.14,11214.08,-6.32,1.922
19,0.4,0.6,0.15,9.0,0.4,30,1.5,14,42.9,1.548,7.97,10797.5,-9.8,0.814
19,0.4,0.6,0.15,9.0,0.2,20,2.0,14,64.3,2.294,15.16,11515.94,-5.77,2.627
19,0.4,0.6,0.15,9.0,0.2,25,2.0,14,50.0,2.261,16.28,11628.02,-6.66,2.445
19,0.4,0.6,0.15,9.0,0.2,30,2.0,14,42.9,1.675,11.21,11121.28,-10.73,1.045
19,0.4,0.6,0.15,9.0,0.3,20,2.0,14,64.3,2.27,14.85,11484.85,-5.77,2.573
19,0.4,0.6,0.15,9.0,0.3,25,2.0,14,50.0,2.231,15.86,11585.59,-6.66,2.382
19,0.4,0.6,0.15,9.0,0.3,30,2.0,14,42.9,1.652,10.81,11080.7,-10.73,1.008
19,0.4,0.6,0.15,9.0,0.4,20,2.0,14,64.3,2.246,14.54,11453.83,-5.77,2.519
19,0.4,0.6,0.15,9.0,0.4,25,2.0,14,50.0,2.201,15.43,11543.29,-6.66,2.318
19,0.4,0.6,0.15,9.0,0.4,30,2.0,14,42.9,1.629,10.4,11040.24,-10.73,0.97
19,0.4,0.6,0.15,9.0,0.2,20,2.5,14,64.3,2.299,16.22,11621.77,-5.74,2.826
19,0.4,0.6,0.15,9.0,0.2,25,2.5,14,50.0,2.31,17.95,11794.67,-6.6,2.721
19,0.4,0.6,0.15,9.0,0.2,30,2.5,14,42.9,1.726,12.66,11266.22,-10.78,1.174
19,0.4,0.6,0.15,9.0,0.3,20,2.5,14,64.3,2.277,15.9,11590.4,-5.74,2.771
19,0.4,0.6,0.15,9.0,0.3,25,2.5,14,50.0,2.28,17.5,11749.79,-6.6,2.653
19,0.4,0.6,0.15,9.0,0.3,30,2.5,14,42.9,1.703,12.23,11223.36,-10.78,1.135
19,0.4,0.6,0.15,9.0,0.4,20,2.5,14,64.3,2.254,15.59,11559.08,-5.74,2.716
19,0.4,0.6,0.15,9.0,0.4,25,2.5,14,50.0,2.25,17.05,11705.05,-6.6,2.585
19,0.4,0.6,0.15,9.0,0.4,30,2.5,14,42.9,1.68,11.81,11180.62,-10.78,1.095
19,0.4,0.6,0.2,7.0,0.2,20,1.5,14,64.3,2.076,11.0,11100.37,-5.42,2.032
19,0.4,0.6,0.2,7.0,0.2,25,1.5,14,50.0,1.996,11.29,11129.4,-6.32,1.788
19,0.4,0.6,0.2,7.0,0.2,30,1.5,14,42.9,1.491,7.16,10715.96,-9.8,0.731
19,0.4,0.6,0.2,7.0,0.3,20,1.5,14,64.3,2.056,10.78,11078.06,-5.42,1.991
19,0.4,0.6,0.2,7.0,0.3,25,1.5,14,50.0,1.971,10.99,11099.01,-6.32,1.74
19,0.4,0.6,0.2,7.0,0.3,30,1.5,14,42.9,1.472,6.87,10686.7,-9.8,0.701
