preset,adx,pb_pct,vol_mult,atr_floor,sl_mult,tp_mult,trail_act,trail_dist,max_bars,risk_pct,trades,wr,pf,net_pct,final_eq,max_dd,calmar
quality,20,0.3,0.7,0.001,3.0,9.0,4.5,0.5,0,2.0,10,60.0,2.148,11.41,11141.42,-6.99,1.634
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.3,25,1.0,23,52.2,1.805,11.41,11140.8,-6.14,1.859
relaxed,15,0.4,0.5,0.0,2.5,8.0,4.5,0.5,0,1.0,23,56.5,1.808,11.41,11140.56,-4.25,2.682
quality,20,0.3,0.7,0.001,2.5,6.0,4.5,0.1,20,2.5,10,80.0,3.34,11.41,11140.55,-4.34,2.629
quality,20,0.3,0.7,0.001,3.0,10.0,4.5,0.1,20,2.0,10,80.0,3.361,11.4,11139.88,-4.4,2.593
quality,20,0.3,0.7,0.001,2.5,6.0,3.0,0.5,25,2.0,10,60.0,2.949,11.4,11139.66,-5.11,2.231
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.5,0.4,30,1.5,23,47.8,1.525,11.4,11140.43,-11.15,1.023
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.3,20,1.0,23,65.2,2.46,11.4,11140.48,-3.86,2.953
quality,20,0.3,0.7,0.001,2.5,7.0,4.5,0.1,20,2.0,10,80.0,3.445,11.4,11139.65,-4.19,2.719
relaxed,15,0.4,0.5,0.0,2.0,9.0,3.5,0.1,30,1.0,23,47.8,1.696,11.4,11140.16,-8.48,1.345
quality,20,0.3,0.7,0.001,2.0,7.0,4.0,0.1,30,2.0,10,50.0,2.238,11.4,11139.77,-8.72,1.307
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.0,0.4,30,1.5,23,47.8,1.525,11.4,11140.43,-11.15,1.023
quality,20,0.3,0.7,0.001,2.0,7.0,3.0,0.1,30,2.0,10,50.0,2.238,11.4,11139.77,-8.72,1.307
quality,20,0.3,0.7,0.001,2.5,6.0,3.5,0.5,25,2.0,10,60.0,2.949,11.4,11139.66,-5.11,2.231
quality,20,0.3,0.7,0.001,2.0,7.0,3.5,0.1,30,2.0,10,50.0,2.238,11.4,11139.77,-8.72,1.307
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.5,0.1,30,2.0,23,47.8,1.473,11.4,11140.36,-12.06,0.945
quality,20,0.3,0.7,0.001,2.5,6.0,4.0,0.5,25,2.0,10,60.0,2.949,11.4,11139.66,-5.11,2.231
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.0,0.1,30,1.0,23,47.8,1.696,11.4,11140.16,-8.48,1.345
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.0,0.4,30,2.0,23,56.5,1.51,11.39,11139.12,-10.02,1.137
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.0,0.1,20,1.0,23,60.9,2.216,11.39,11139.41,-3.86,2.95
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.3,25,1.5,23,56.5,1.676,11.39,11138.54,-4.57,2.492
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.5,0.4,30,2.5,23,47.8,1.455,11.39,11139.2,-12.12,0.94
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.0,0.5,25,1.0,23,60.9,2.157,11.39,11139.35,-3.62,3.146
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.3,25,1.5,23,56.5,1.676,11.39,11138.54,-4.57,2.492
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.5,0.1,20,1.0,23,60.9,2.216,11.39,11139.41,-3.86,2.95
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.0,0.2,30,2.0,23,52.2,1.501,11.39,11138.73,-12.06,0.944
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.5,0.1,0,1.5,23,56.5,1.572,11.39,11139.0,-5.81,1.96
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.4,30,2.5,23,47.8,1.455,11.39,11139.2,-12.12,0.94
quality,20,0.3,0.7,0.001,3.0,8.0,4.5,0.3,0,2.5,10,60.0,2.001,11.39,11138.51,-7.83,1.453
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.5,0.2,30,1.5,23,52.2,1.57,11.38,11138.34,-7.41,1.536
relaxed,15,0.4,0.5,0.0,2.5,9.0,3.5,0.4,0,1.0,23,56.5,1.811,11.38,11138.45,-4.25,2.678
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.5,0.1,30,2.5,23,52.2,1.44,11.38,11138.14,-9.06,1.257
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.0,0.4,0,1.0,23,56.5,1.811,11.38,11138.45,-4.25,2.678
quality,20,0.3,0.7,0.001,2.5,7.0,3.0,0.5,25,1.5,10,60.0,3.295,11.37,11136.72,-4.37,2.604
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.0,0.3,30,1.5,23,56.5,1.638,11.37,11137.05,-8.41,1.353
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.5,0.2,30,2.0,23,47.8,1.467,11.37,11136.52,-12.06,0.942
quality,20,0.3,0.7,0.001,2.5,7.0,3.5,0.5,25,1.5,10,60.0,3.295,11.37,11136.72,-4.37,2.604
quality,20,0.3,0.7,0.001,2.5,7.0,4.0,0.5,25,1.5,10,60.0,3.295,11.37,11136.72,-4.37,2.604
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.2,30,2.0,23,47.8,1.467,11.37,11136.52,-12.06,0.942
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.5,0.1,0,1.5,23,52.2,1.527,11.36,11136.07,-8.95,1.269
quality,20,0.3,0.7,0.001,2.5,6.0,3.5,0.4,0,2.5,10,60.0,2.111,11.36,11135.93,-7.08,1.604
quality,20,0.3,0.7,0.001,2.5,10.0,4.5,0.2,25,1.5,10,60.0,3.326,11.36,11136.21,-4.37,2.603
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.0,0.1,0,1.5,23,52.2,1.527,11.36,11136.07,-8.95,1.269
quality,20,0.3,0.7,0.001,2.5,6.0,4.0,0.4,0,2.5,10,60.0,2.111,11.36,11135.93,-7.08,1.604
quality,20,0.3,0.7,0.001,3.0,8.0,4.0,0.4,25,2.0,10,60.0,2.938,11.36,11136.19,-5.22,2.178
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.0,0.1,0,1.0,23,60.9,1.96,11.36,11136.4,-4.47,2.541
quality,20,0.3,0.7,0.001,2.0,10.0,4.5,0.2,30,2.0,10,50.0,2.258,11.36,11136.41,-8.72,1.303
quality,20,0.3,0.7,0.001,3.0,8.0,3.5,0.4,25,2.0,10,60.0,2.938,11.36,11136.19,-5.22,2.178
quality,20,0.3,0.7,0.001,2.5,6.0,3.0,0.4,0,2.5,10,60.0,2.111,11.36,11135.93,-7.08,1.604
quality,20,0.3,0.7,0.001,3.0,8.0,3.0,0.4,25,2.0,10,60.0,2.938,11.36,11136.19,-5.22,2.178
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.5,25,1.5,23,56.5,1.672,11.35,11134.93,-4.66,2.435
relaxed,15,0.4,0.5,0.0,3.0,7.0,4.0,0.1,25,1.5,23,56.5,1.672,11.35,11135.46,-4.57,2.485
quality,20,0.3,0.7,0.001,2.0,6.0,4.5,0.4,0,1.5,10,60.0,2.419,11.35,11134.64,-5.62,2.02
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.5,0.5,0,1.5,23,52.2,1.525,11.35,11134.84,-8.95,1.268
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.5,30,1.5,23,52.2,1.567,11.35,11135.32,-7.57,1.499
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.5,0,2.0,23,56.5,1.465,11.35,11135.13,-7.2,1.576
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.5,25,1.5,23,56.5,1.672,11.35,11134.93,-4.66,2.435
quality,20,0.3,0.7,0.001,2.5,6.0,3.0,0.3,25,2.0,10,60.0,2.945,11.35,11134.98,-5.11,2.222
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.5,0,2.0,23,56.5,1.465,11.35,11135.13,-7.2,1.576
relaxed,15,0.4,0.5,0.0,3.0,7.0,3.5,0.1,25,1.5,23,56.5,1.672,11.35,11135.46,-4.57,2.485
quality,20,0.3,0.7,0.001,2.5,6.0,4.0,0.3,25,2.0,10,60.0,2.945,11.35,11134.98,-5.11,2.222
quality,20,0.3,0.7,0.001,2.5,6.0,3.5,0.3,25,2.0,10,60.0,2.945,11.35,11134.98,-5.11,2.222
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.0,0.4,25,1.5,23,52.2,1.611,11.34,11134.05,-7.72,1.468
quality,20,0.3,0.7,0.001,2.5,7.0,3.0,0.5,20,1.5,10,80.0,3.808,11.34,11134.02,-3.62,3.131
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.5,0.4,0,2.5,23,56.5,1.411,11.34,11134.4,-7.63,1.487
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.5,0.1,25,1.0,23,56.5,1.939,11.34,11133.81,-3.44,3.293
relaxed,15,0.4,0.5,0.0,2.5,10.0,4.5,0.3,30,1.5,23,52.2,1.568,11.34,11133.59,-7.46,1.519
quality,20,0.3,0.7,0.001,2.5,7.0,3.5,0.5,20,1.5,10,80.0,3.808,11.34,11134.02,-3.62,3.131
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.5,0.4,25,1.5,23,52.2,1.611,11.34,11134.05,-7.72,1.468
quality,20,0.3,0.7,0.001,3.0,8.0,4.5,0.4,20,2.5,10,80.0,3.078,11.34,11134.46,-4.95,2.291
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.0,0.4,0,2.5,23,56.5,1.411,11.34,11134.4,-7.63,1.487
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.2,30,2.0,23,56.5,1.512,11.34,11134.43,-9.31,1.219
quality,20,0.3,0.7,0.001,2.5,7.0,4.0,0.5,20,1.5,10,80.0,3.808,11.34,11134.02,-3.62,3.131
relaxed,15,0.4,0.5,0.0,2.5,6.0,4.0,0.4,20,1.0,23,60.9,2.062,11.33,11133.44,-4.04,2.806
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.5,0.4,20,1.0,23,60.9,2.062,11.33,11133.44,-4.04,2.806
relaxed,15,0.4,0.5,0.0,3.0,8.0,3.0,0.1,25,1.0,23,60.9,2.149,11.33,11133.4,-3.49,3.244
quality,20,0.3,0.7,0.001,2.0,6.0,3.0,0.4,20,1.5,10,80.0,3.93,11.33,11133.06,-3.42,3.311
quality,20,0.3,0.7,0.001,2.0,6.0,4.0,0.4,20,1.5,10,80.0,3.93,11.33,11133.06,-3.42,3.311
quality,20,0.3,0.7,0.001,2.5,6.0,4.5,0.2,20,2.5,10,80.0,3.326,11.33,11133.26,-4.34,2.613
quality,20,0.3,0.7,0.001,2.0,6.0,3.5,0.4,20,1.5,10,80.0,3.93,11.33,11133.06,-3.42,3.311
relaxed,15,0.4,0.5,0.0,2.0,9.0,4.5,0.4,30,2.0,23,47.8,1.472,11.32,11131.67,-12.06,0.938
quality,20,0.3,0.7,0.001,2.5,7.0,4.5,0.2,20,2.0,10,80.0,3.431,11.32,11132.36,-4.19,2.701
quality,20,0.3,0.7,0.001,3.0,7.0,4.5,0.4,25,2.5,10,60.0,2.715,11.31,11131.42,-5.86,1.93
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.0,0.4,30,2.5,23,56.5,1.441,11.31,11131.24,-11.22,1.008
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.5,0.4,25,1.0,23,52.2,1.802,11.3,11129.68,-6.14,1.841
quality,20,0.3,0.7,0.001,3.0,6.0,4.0,0.1,25,2.5,10,60.0,2.695,11.3,11129.79,-5.86,1.927
quality,20,0.3,0.7,0.001,3.0,6.0,3.5,0.1,25,2.5,10,60.0,2.695,11.3,11129.79,-5.86,1.927
quality,20,0.3,0.7,0.001,3.0,8.0,4.5,0.5,20,2.0,10,80.0,3.319,11.3,11129.62,-4.4,2.57
quality,20,0.3,0.7,0.001,3.0,9.0,4.5,0.4,25,2.0,10,60.0,2.941,11.3,11130.15,-5.22,2.167
quality,20,0.3,0.7,0.001,3.0,6.0,3.0,0.1,25,2.5,10,60.0,2.695,11.3,11129.79,-5.86,1.927
quality,20,0.3,0.7,0.001,3.0,10.0,4.5,0.5,0,2.0,10,60.0,2.135,11.29,11128.53,-6.99,1.615
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.5,20,1.0,23,65.2,2.446,11.29,11129.13,-3.86,2.924
quality,20,0.3,0.7,0.001,2.5,9.0,4.5,0.2,25,1.5,10,60.0,3.311,11.29,11128.8,-4.37,2.586
quality,20,0.3,0.7,0.001,2.5,8.0,3.5,0.4,0,2.0,10,60.0,2.169,11.28,11127.98,-6.8,1.659
quality,20,0.3,0.7,0.001,2.5,8.0,4.0,0.4,0,2.0,10,60.0,2.169,11.28,11127.98,-6.8,1.659
quality,20,0.3,0.7,0.001,2.5,6.0,3.5,0.1,20,2.0,10,80.0,3.391,11.28,11127.99,-4.19,2.691
quality,20,0.3,0.7,0.001,2.5,6.0,3.0,0.1,20,2.0,10,80.0,3.391,11.28,11127.99,-4.19,2.691
quality,20,0.3,0.7,0.001,2.5,8.0,3.0,0.4,0,2.0,10,60.0,2.169,11.28,11127.98,-6.8,1.659
quality,20,0.3,0.7,0.001,2.5,6.0,4.0,0.1,20,2.0,10,80.0,3.391,11.28,11127.99,-4.19,2.691
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.5,0.4,25,1.5,23,56.5,1.673,11.28,11127.77,-4.61,2.445
relaxed,15,0.4,0.5,0.0,3.0,7.0,4.5,0.3,0,2.0,23,56.5,1.462,11.28,11128.12,-6.66,1.695
quality,20,0.3,0.7,0.001,2.5,8.0,4.0,0.2,20,1.5,10,80.0,3.807,11.27,11126.62,-3.62,3.111
quality,20,0.3,0.7,0.001,2.5,8.0,3.5,0.2,20,1.5,10,80.0,3.807,11.27,11126.62,-3.62,3.111
relaxed,15,0.4,0.5,0.0,2.0,8.0,3.5,0.2,30,1.5,23,47.8,1.516,11.27,11126.82,-11.15,1.011
quality,20,0.3,0.7,0.001,2.5,8.0,3.0,0.2,20,1.5,10,80.0,3.807,11.27,11126.62,-3.62,3.111
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.0,0.2,30,1.5,23,47.8,1.516,11.27,11126.82,-11.15,1.011
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.2,0,2.5,23,60.9,1.442,11.27,11127.34,-8.16,1.382
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.5,30,2.0,23,52.2,1.468,11.27,11127.26,-8.71,1.294
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.5,0.1,25,1.5,23,52.2,1.609,11.27,11127.17,-7.72,1.46
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.5,30,2.0,23,52.2,1.468,11.27,11127.26,-8.71,1.294
quality,20,0.3,0.7,0.001,3.0,8.0,3.5,0.4,20,2.0,10,80.0,3.315,11.26,11126.45,-4.4,2.562
quality,20,0.3,0.7,0.001,3.0,10.0,4.5,0.2,0,2.0,10,60.0,2.14,11.26,11125.51,-6.99,1.611
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.5,25,1.0,23,60.9,2.08,11.26,11126.24,-3.75,3.001
quality,20,0.3,0.7,0.001,3.0,8.0,3.0,0.4,20,2.0,10,80.0,3.315,11.26,11126.45,-4.4,2.562
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.0,0.1,30,1.0,23,56.5,1.891,11.26,11125.89,-5.91,1.906
quality,20,0.3,0.7,0.001,3.0,8.0,4.0,0.4,20,2.0,10,80.0,3.315,11.26,11126.45,-4.4,2.562
relaxed,15,0.4,0.5,0.0,3.0,7.0,4.5,0.5,0,2.0,23,56.5,1.46,11.26,11126.11,-6.78,1.661
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.5,0.3,0,1.5,23,56.5,1.568,11.26,11126.2,-5.9,1.908
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.4,25,1.0,23,60.9,2.08,11.26,11125.74,-3.71,3.031
quality,20,0.3,0.7,0.001,2.5,6.0,4.5,0.3,20,2.5,10,80.0,3.313,11.26,11125.98,-4.34,2.596
relaxed,15,0.4,0.5,0.0,2.5,9.0,4.5,0.4,30,2.0,23,52.2,1.474,11.26,11125.89,-8.64,1.303
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.0,0.3,25,1.0,23,60.9,2.144,11.25,11125.28,-3.56,3.163
relaxed,15,0.4,0.5,0.0,3.0,6.0,4.5,0.1,25,2.5,23,56.5,1.491,11.25,11125.47,-5.94,1.895
quality,20,0.3,0.7,0.001,3.0,9.0,4.5,0.1,20,2.0,10,80.0,3.33,11.25,11124.67,-4.4,2.558
quality,20,0.3,0.7,0.001,2.5,7.0,4.5,0.3,20,2.0,10,80.0,3.417,11.25,11125.08,-4.19,2.684
quality,20,0.3,0.7,0.001,3.0,10.0,4.5,0.4,25,2.0,10,60.0,2.931,11.24,11124.3,-5.22,2.155
quality,20,0.3,0.7,0.001,2.0,6.0,3.5,0.1,0,1.5,10,60.0,2.407,11.24,11124.44,-5.62,2.002
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.1,0,1.0,23,60.9,1.903,11.24,11123.81,-4.48,2.506
quality,20,0.3,0.7,0.001,2.0,9.0,4.5,0.2,30,2.0,10,50.0,2.245,11.24,11124.44,-8.72,1.289
quality,20,0.3,0.7,0.001,2.0,6.0,3.0,0.1,0,1.5,10,60.0,2.407,11.24,11124.44,-5.62,2.002
relaxed,15,0.4,0.5,0.0,3.0,7.0,4.5,0.4,0,2.5,23,56.5,1.406,11.24,11123.63,-7.16,1.569
quality,20,0.3,0.7,0.001,2.5,8.0,4.5,0.5,25,1.5,10,60.0,3.281,11.24,11123.86,-4.37,2.574
quality,20,0.3,0.7,0.001,2.0,6.0,4.0,0.1,0,1.5,10,60.0,2.407,11.24,11124.44,-5.62,2.002
relaxed,15,0.4,0.5,0.0,2.0,6.0,4.5,0.4,0,1.5,23,52.2,1.521,11.23,11122.66,-8.95,1.254
quality,20,0.3,0.7,0.001,2.5,8.0,3.5,0.3,25,1.5,10,60.0,3.285,11.23,11123.3,-4.37,2.573
quality,20,0.3,0.7,0.001,2.5,8.0,4.0,0.3,25,1.5,10,60.0,3.285,11.23,11123.3,-4.37,2.573
quality,20,0.3,0.7,0.001,2.0,7.0,4.5,0.1,30,2.5,10,50.0,2.235,11.23,11123.1,-8.78,1.28
quality,20,0.3,0.7,0.001,2.5,8.0,3.0,0.3,25,1.5,10,60.0,3.285,11.23,11123.3,-4.37,2.573
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.3,30,2.0,23,52.2,1.466,11.22,11121.81,-8.57,1.309
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.3,30,2.0,23,52.2,1.466,11.22,11121.81,-8.57,1.309
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.4,20,1.0,23,65.2,2.438,11.22,11122.12,-3.86,2.906
quality,20,0.3,0.7,0.001,2.5,10.0,4.5,0.3,0,1.5,10,60.0,2.417,11.22,11121.84,-5.68,1.974
relaxed,15,0.4,0.5,0.0,2.5,8.0,3.0,0.3,30,1.0,23,56.5,1.891,11.22,11122.04,-5.98,1.876
quality,20,0.3,0.7,0.001,3.0,7.0,4.5,0.1,0,2.5,10,60.0,1.984,11.22,11122.17,-7.83,1.432
quality,20,0.3,0.7,0.001,3.0,7.0,4.0,0.2,25,2.0,10,60.0,2.907,11.21,11121.08,-5.22,2.149
quality,20,0.3,0.7,0.001,3.0,7.0,3.0,0.2,25,2.0,10,60.0,2.907,11.21,11121.08,-5.22,2.149
quality,20,0.3,0.7,0.001,3.0,8.0,4.5,0.1,25,2.0,10,60.0,2.921,11.21,11120.67,-5.22,2.148
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.0,0.5,0,1.0,23,56.5,1.773,11.21,11120.85,-6.98,1.607
quality,20,0.3,0.7,0.001,3.0,7.0,3.5,0.2,25,2.0,10,60.0,2.907,11.21,11121.08,-5.22,2.149
quality,20,0.3,0.7,0.001,2.0,6.0,3.0,0.2,30,2.5,10,50.0,2.212,11.21,11120.94,-8.78,1.277
quality,20,0.3,0.7,0.001,2.0,6.0,4.0,0.2,30,2.5,10,50.0,2.212,11.21,11120.94,-8.78,1.277
quality,20,0.3,0.7,0.001,2.0,6.0,3.5,0.2,30,2.5,10,50.0,2.212,11.21,11120.94,-8.78,1.277
quality,20,0.3,0.7,0.001,2.5,6.0,3.5,0.5,20,2.0,10,80.0,3.378,11.21,11121.06,-4.19,2.674
quality,20,0.3,0.7,0.001,2.5,9.0,4.5,0.3,0,1.5,10,60.0,2.416,11.21,11120.78,-5.68,1.972
quality,20,0.3,0.7,0.001,2.5,6.0,3.0,0.5,20,2.0,10,80.0,3.378,11.21,11121.06,-4.19,2.674
quality,20,0.3,0.7,0.001,2.5,6.0,4.0,0.5,20,2.0,10,80.0,3.378,11.21,11121.06,-4.19,2.674
quality,20,0.3,0.7,0.001,2.5,8.0,4.5,0.1,0,1.5,10,60.0,2.412,11.21,11120.98,-5.68,1.972
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.0,0.5,30,1.0,23,52.2,1.76,11.21,11120.86,-8.48,1.322
relaxed,15,0.4,0.5,0.0,3.0,9.0,4.0,0.1,30,2.5,23,52.2,1.4,11.2,11120.48,-10.21,1.097
quality,20,0.3,0.7,0.001,2.5,7.0,3.0,0.2,0,2.0,10,60.0,2.157,11.2,11119.73,-6.73,1.663
quality,20,0.3,0.7,0.001,2.5,7.0,3.5,0.2,0,2.0,10,60.0,2.157,11.2,11119.73,-6.73,1.663
quality,20,0.3,0.7,0.001,3.0,10.0,4.5,0.2,20,2.0,10,80.0,3.321,11.2,11119.73,-4.4,2.547
quality,20,0.3,0.7,0.001,2.5,7.0,4.0,0.2,0,2.0,10,60.0,2.157,11.2,11119.73,-6.73,1.663
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.5,30,2.5,23,56.5,1.464,11.2,11119.59,-10.15,1.103
relaxed,15,0.4,0.5,0.0,3.0,9.0,3.5,0.1,30,2.5,23,52.2,1.4,11.2,11120.48,-10.21,1.097
quality,20,0.3,0.7,0.001,2.5,6.0,4.5,0.4,20,2.5,10,80.0,3.299,11.19,11118.69,-4.34,2.579
relaxed,15,0.4,0.5,0.0,3.0,8.0,4.5,0.2,25,1.5,23,56.5,1.666,11.19,11118.79,-4.57,2.448
quality,20,0.3,0.7,0.001,2.5,10.0,3.5,0.3,30,2.5,10,50.0,2.048,11.18,11118.14,-10.13,1.103
quality,20,0.3,0.7,0.001,2.5,10.0,3.0,0.3,30,2.5,10,50.0,2.048,11.18,11118.14,-10.13,1.103
quality,20,0.3,0.7,0.001,3.0,10.0,4.0,0.3,0,2.5,10,60.0,1.988,11.18,11117.87,-8.22,1.359
relaxed,15,0.4,0.5,0.0,2.0,6.0,3.0,0.4,0,1.0,23,56.5,1.772,11.18,11117.97,-6.98,1.602
quality,20,0.3,0.7,0.001,3.0,10.0,3.0,0.3,0,2.5,10,60.0,1.988,11.18,11117.87,-8.22,1.359
quality,20,0.3,0.7,0.001,2.5,7.0,4.5,0.4,20,2.0,10,80.0,3.403,11.18,11117.79,-4.19,2.667
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.3,25,1.0,23,56.5,1.925,11.18,11117.6,-3.44,3.246
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.0,0.3,25,1.5,23,60.9,1.763,11.18,11117.98,-5.1,2.191
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.3,25,1.0,23,56.5,1.925,11.18,11117.6,-3.44,3.246
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.5,0.2,0,1.0,23,56.5,1.792,11.18,11117.9,-4.25,2.629
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.0,0.3,30,1.0,23,52.2,1.76,11.18,11118.0,-8.48,1.319
quality,20,0.3,0.7,0.001,2.5,10.0,4.0,0.3,30,2.5,10,50.0,2.048,11.18,11118.14,-10.13,1.103
quality,20,0.3,0.7,0.001,3.0,10.0,3.5,0.3,0,2.5,10,60.0,1.988,11.18,11117.87,-8.22,1.359
relaxed,15,0.4,0.5,0.0,3.0,10.0,3.0,0.4,25,1.0,23,60.9,2.138,11.18,11118.14,-3.59,3.115
quality,20,0.3,0.7,0.001,3.0,9.0,4.5,0.2,0,2.0,10,60.0,2.132,11.17,11117.33,-6.99,1.599
quality,20,0.3,0.7,0.001,3.0,9.0,4.0,0.3,0,2.5,10,60.0,1.987,11.16,11116.43,-8.22,1.358
quality,20,0.3,0.7,0.001,3.0,9.0,3.5,0.3,0,2.5,10,60.0,1.987,11.16,11116.43,-8.22,1.358
quality,20,0.3,0.7,0.001,3.0,9.0,3.0,0.3,0,2.5,10,60.0,1.987,11.16,11116.43,-8.22,1.358
relaxed,15,0.4,0.5,0.0,2.0,7.0,4.0,0.2,0,1.0,23,52.2,1.69,11.16,11116.0,-6.98,1.6
quality,20,0.3,0.7,0.001,2.5,9.0,3.5,0.3,30,2.5,10,50.0,2.047,11.16,11116.43,-10.13,1.102
relaxed,15,0.4,0.5,0.0,3.0,6.0,4.0,0.2,25,2.0,23,56.5,1.546,11.16,11115.53,-4.87,2.29
relaxed,15,0.4,0.5,0.0,2.5,6.0,3.0,0.4,30,2.5,23,56.5,1.463,11.16,11115.8,-10.08,1.107
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.5,0.2,25,2.0,23,56.5,1.546,11.16,11115.53,-4.87,2.29
quality,20,0.3,0.7,0.001,2.5,9.0,3.0,0.3,30,2.5,10,50.0,2.047,11.16,11116.43,-10.13,1.102
quality,20,0.3,0.7,0.001,2.0,6.0,4.5,0.1,25,1.5,10,60.0,3.243,11.16,11115.55,-4.34,2.569
quality,20,0.3,0.7,0.001,3.0,7.0,4.5,0.5,0,2.5,10,60.0,1.974,11.16,11116.26,-7.83,1.425
relaxed,15,0.4,0.5,0.0,2.0,7.0,3.5,0.2,0,1.0,23,52.2,1.69,11.16,11116.0,-6.98,1.6
quality,20,0.3,0.7,0.001,2.5,9.0,4.0,0.3,30,2.5,10,50.0,2.047,11.16,11116.43,-10.13,1.102
quality,20,0.3,0.7,0.001,2.0,7.0,4.0,0.2,30,2.0,10,50.0,2.213,11.15,11114.81,-8.72,1.278
quality,20,0.3,0.7,0.001,2.0,7.0,3.5,0.2,30,2.0,10,50.0,2.213,11.15,11114.81,-8.72,1.278
quality,20,0.3,0.7,0.001,2.0,7.0,3.0,0.2,30,2.0,10,50.0,2.213,11.15,11114.81,-8.72,1.278
relaxed,15,0.4,0.5,0.0,2.5,7.0,3.5,0.5,25,1.0,23,56.5,1.922,11.15,11114.73,-3.44,3.237
relaxed,15,0.4,0.5,0.0,2.5,7.0,4.0,0.5,25,1.0,23,56.5,1.922,11.15,11114.73,-3.44,3.237
relaxed,15,0.4,0.5,0.0,3.0,6.0,4.0,0.5,25,2.5,23,56.5,1.485,11.15,11114.63,-5.94,1.877
relaxed,15,0.4,0.5,0.0,3.0,6.0,3.5,0.5,25,2.5,23,56.5,1.485,11.15,11114.63,-5.94,1.877
relaxed,15,0.4,0.5,0.0,3.0,10.0,4.0,0.2,20,1.0,23,60.9,2.191,11.14,11114.39,-3.86,2.886
relaxed,15,0.4,0.5,0.0,2.0,8.0,4.0,0.4,0,1.0,23,52.2,1.692,11.14,11113.61,-6.98,1.596
